body,rows,all_bound,a_min_au,a_max_au,eccentricity_min,eccentricity_max,inclination_min_rad,inclination_max_rad
Mercury,2001,True,0.38709642695473839,0.38710148508689957,0.15933220770132123,0.21047467994763749,0.035630125394389964,0.18119502152726791
Venus,2001,True,0.72331832026027698,0.72335230266745099,0.00050271738278648726,0.076901939283572265,0.0021702416760157172,0.084828439854125401
Earth,2001,True,0.99997349652252931,1.0000276599235793,0.00026371002385838132,0.065629261338795222,1.8057477740052654e-06,0.069586943525449765
Mars,2001,True,1.5235651887734201,1.5238353650899541,0.0010257802332693769,0.12083095675518271,0.0016863954716272327,0.11332656806391857
Jupiter,2001,True,5.2015619530440631,5.2052076079448844,0.024417313870246784,0.062325697970530253,0.019070422126927368,0.036445145854995302
Saturn,2001,True,9.5172078552093708,9.5915366859098068,0.0077591962887764536,0.088300511679722665,0.010362348205716529,0.045276198138595292
Uranus,2001,True,19.111096026182899,19.323569723350595,0.0010722255730545693,0.074671949231251991,0.0087426754617852334,0.047781344724041254
Neptune,2001,True,29.923558641494058,30.299376284777015,0.00027829264145670267,0.020943187455221546,0.015842917770653792,0.041083292391681313
