body,rows,all_bound,a_min_au,a_max_au,eccentricity_min,eccentricity_max,inclination_min_rad,inclination_max_rad
Mercury,201,True,0.38709694433192943,0.38710067940601789,0.20248491192922424,0.20563029337449767,0.12226056374145156,0.13739019709372849
Venus,201,True,0.72332369828357246,0.72334634164794365,0.0067557862487038585,0.018491266119603222,0.040034988718461992,0.059347223254105491
Earth,201,True,0.99997488663477674,1.0000247795554271,0.016702362219234237,0.019720737795662305,1.8057477740052654e-06,0.046549085197092381
Mars,201,True,1.5235749835316077,1.5238106171356578,0.076584593156897932,0.093315101555940347,0.03228643490643917,0.047620649851467994
Jupiter,201,True,5.2013818087897929,5.2047610716178818,0.026936443128284915,0.048990114741084702,0.022770008259919112,0.034554698854688794
Saturn,201,True,9.5153457585497563,9.5914070803277465,0.051188929510462083,0.087707760548013158,0.013518546988327367,0.043375802931809128
Uranus,201,True,19.107195979157634,19.32569462021053,0.040531365969215867,0.057545091898959171,0.013483847029211252,0.019405658923358941
Neptune,201,True,29.920803526855231,30.297910572430794,0.0027824367502398656,0.014934843025392384,0.030166700173499875,0.030882094719593304
