body,rows,all_bound,a_min_au,a_max_au,eccentricity_min,eccentricity_max,inclination_min_rad,inclination_max_rad
Mercury,201,True,0.38709698109279173,0.38710066377477431,0.2024837850157625,0.20563029337449767,0.12226056374145156,0.13739017205898438
Venus,201,True,0.72332369573175337,0.72334636198686431,0.0067557862487038585,0.018492786137327352,0.040035014120224505,0.059347223867153742
Earth,201,True,0.99997488247489907,1.0000244432598573,0.016702362219234237,0.019721177613570135,1.8057477740052654e-06,0.046548987656097655
Mars,201,True,1.5235759590670408,1.5238116917835067,0.076582588866150395,0.093315101555940347,0.03228643490643917,0.04762064413070935
Jupiter,201,True,5.2013816397947084,5.204763437434222,0.026935875542212849,0.048990323924233754,0.022770008259919112,0.034554701322155004
Saturn,201,True,9.5153466950486898,9.5914150580869961,0.051187874827212251,0.087707145373448953,0.013518561397774789,0.043375802931809128
Uranus,201,True,19.107198567820557,19.325691455456123,0.04053027129899469,0.057551217823633732,0.013483847029211252,0.019405636257814395
Neptune,201,True,29.920883723814807,30.297923634387832,0.0027818276805492556,0.014934928282593209,0.030166653611745368,0.030882115364612221
