body,rows,all_bound,a_min_au,a_max_au,eccentricity_min,eccentricity_max,inclination_min_rad,inclination_max_rad
Mercury,2001,True,0.38709604662849539,0.38710156188428146,0.10883366689450899,0.25179600327094015,0.042736181850659971,0.19932006598670876
Venus,2001,True,0.72331820128027124,0.72335255840737556,0.00066873472104393922,0.069707367398594677,0.00025825587250629452,0.085135568341891468
Earth,2001,True,0.99997207976208435,1.0000311939620226,0.00015221684263798222,0.061742470627753829,1.8057477740052654e-06,0.070275659921897396
Mars,2001,True,1.5235671150543668,1.5238281629230943,0.0027862842699782919,0.11969680266782855,0.0057277597314739949,0.13786512035137161
Jupiter,2001,True,5.2011851253875205,5.2050315361498676,0.024866446405875722,0.062212075553771874,0.019189532441679921,0.036400157701557904
Saturn,2001,True,9.5139857259304854,9.5917596375910641,0.0088102710471552412,0.088603073816599487,0.010402390970440403,0.045295959704804357
Uranus,2001,True,19.108723283405599,19.327499603164203,0.00076970762914411908,0.073681837797574673,0.0086802343407078077,0.047791277754478667
Neptune,2001,True,29.918191645523084,30.302808948854899,0.00070018538973933139,0.020785457438382223,0.015760471134564677,0.040999611482904208
