body,rows,all_bound,a_min_au,a_max_au,eccentricity_min,eccentricity_max,inclination_min_rad,inclination_max_rad
Mercury,2001,True,0.38709648746700848,0.3871014604225903,0.068611324738843793,0.24679380277179472,0.044788877555735296,0.19434493569383951
Venus,2001,True,0.72332021822466319,0.72335047949901965,0.00050712775052628967,0.071979446994501567,0.00064802908552055835,0.0851515555898094
Earth,2001,True,0.99997552786191302,1.0000287905323131,0.0017676114059706899,0.065745652381121789,1.8057477740052654e-06,0.07356907545361914
Mars,2001,True,1.5235638703020253,1.5238323809137027,0.00049454014570990759,0.10495281415420843,0.001166955853107048,0.13782328132029509
Jupiter,2001,True,5.1752146461645987,5.1793369574841446,0.034296475323009168,0.056325484089235482,0.012982182185707389,0.041007761128347919
Saturn,2001,True,9.5081247480571989,9.5920182059557355,0.018829422917829387,0.077626877265826691,0.00045460291471955343,0.05929693278390185
Uranus,2001,True,19.105956720204809,19.326337636435124,0.0004530477407593628,0.07281984894922866,0.008301020416464501,0.049264118983456298
Neptune,2001,True,29.918124543868998,30.308509132163028,0.0016006251217344819,0.023646788425926102,0.015644089596041345,0.042730003248528679
