tau_carbon_memory_myr,tau_regolith_recovery_myr,regolith_erosion_rate,bedrock_ice_gain,delta10_temperature_k,delta200_temperature_k,ablated10_temperature_k,delta10_ice_fraction,delta200_ice_fraction,ablated10_ice_fraction,delta10_co2_ppm,delta200_co2_ppm,ablated10_co2_ppm,delta10_productivity,delta200_productivity,ablated10_productivity
1.0,100.0,0.03,1.5,0.0006987980756203438,2.0976149617268902e-07,3.980173524098518e-09,0.00024772155251834294,7.379918842698174e-08,5.637268429836695e-12,0.06533897400188948,1.8989010584391508e-05,8.662000254844315e-07,0.0001289746230104527,3.8645589617303244e-08,5.711391637408525e-10
1.0,164.75489724420657,0.03,1.5,0.0007267647074771233,4.287774122424537e-07,3.980173524098518e-09,0.0002573331396210632,1.506607696377671e-07,5.637268429836695e-12,0.06761821383071265,3.859831852537354e-05,8.662000254844315e-07,0.0001340932351773516,7.896963691300662e-08,5.711391637408525e-10
1.0,271.4417616594907,0.03,1.5,0.000730202291276294,6.41664903655581e-07,3.980173524098518e-09,0.0002583802413717029,2.2528993720571933e-07,5.637268429836695e-12,0.06774925272682708,5.756690589464597e-05,8.662000254844315e-07,0.00013470267976478656,1.1815417413907348e-07,5.711391637408525e-10
1.0,447.213595499958,0.03,1.5,0.0007266380659498584,8.084406608599437e-07,3.980173524098518e-09,0.0002570230374568938,2.83713505910832e-07,5.637268429836695e-12,0.06731198878048872,7.238084785399224e-05,8.662000254844315e-07,0.0001340309098117609,1.488457404830168e-07,5.711391637408525e-10
1.0,736.8062997280774,0.03,1.5,0.0007222813668876782,9.248787524729352e-07,3.980173524098518e-09,0.00025542691579855115,3.244852185280145e-07,5.637268429836695e-12,0.06684726751126391,8.270325261605649e-05,8.662000254844315e-07,0.00013321900651841467,1.7027129578517375e-07,5.711391637408525e-10
1.0,1213.9244620058346,0.03,1.5,0.0007188106865143595,1.0013165834266147e-06,3.980173524098518e-09,0.0002541674025172691,3.5124317171453256e-07,5.637268429836695e-12,0.06649038604436441,8.947127349756556e-05,8.662000254844315e-07,0.00013257398287239153,1.8433549017760065e-07,5.711391637408525e-10
1.0,2000.0,0.03,1.5,0.000716396645901396,1.0498408256065517e-06,3.980173524098518e-09,0.00025329480350888556,3.6822675963943396e-07,5.637268429836695e-12,0.06624599648077378,9.376448511488888e-05,8.662000254844315e-07,0.0001321258431546679,1.9326333164371157e-07,5.711391637408525e-10
1.6475489724420658,5.0,0.03,1.5,1.092841333938388e-05,0.0,3.980173524098518e-09,1.5119387052509037e-05,0.0,5.637268429836695e-12,0.012251243568186965,0.0,8.662000254844315e-07,3.0238309988162015e-06,0.0,5.711391637408525e-10
1.6475489724420658,8.237744862210329,0.03,1.5,7.638362335615767e-05,0.0,3.980173524098518e-09,3.855770875832443e-05,0.0,5.637268429836695e-12,0.01866410583858169,0.0,8.662000254844315e-07,1.5146269698645964e-05,0.0,5.711391637408525e-10
1.6475489724420658,13.572088082974531,0.03,1.5,6.596281188842035e-05,2.1582735598713043e-13,3.980173524098518e-09,3.236834604769534e-05,7.915890165577366e-14,5.637268429836695e-12,0.015129995384967287,2.2396307031158358e-11,8.662000254844315e-07,1.2984981804464724e-05,4.032885136950881e-14,5.711391637408525e-10
1.6475489724420658,22.360679774997894,0.03,1.5,0.0001321736053796485,6.346279057822812e-11,3.980173524098518e-09,4.2188124117270576e-05,2.2789048426119507e-11,5.637268429836695e-12,0.00782228254081474,6.2406684264715295e-09,8.662000254844315e-07,2.4009559326715335e-05,1.1745049377509531e-11,5.711391637408525e-10
1.6475489724420658,36.84031498640386,0.03,1.5,0.0004121601732989255,5.5747584326582e-09,3.980173524098518e-09,0.00014460913273273146,1.984772457497286e-09,5.637268429836695e-12,0.03719037371533318,5.296456038195174e-07,8.662000254844315e-07,7.598207407880087e-05,1.0296964392253471e-09,5.711391637408525e-10
1.6475489724420658,60.696223100291725,0.03,1.5,0.0006087908907075334,5.7643718465172356e-08,3.980173524098518e-09,0.00021552757903881004,2.0421723589958418e-08,5.637268429836695e-12,0.056738703595044626,5.3663293613226415e-06,8.662000254844315e-07,0.00011236433569439264,1.0634830516220717e-08,5.711391637408525e-10
1.6475489724420658,100.0,0.03,1.5,0.0006974245472028962,2.0850387283388727e-07,3.980173524098518e-09,0.0002471798808116876,7.365353865695923e-08,5.637268429836695e-12,0.06520205206757623,1.9176414610910797e-05,8.662000254844315e-07,0.00012872081416867576,3.8440751692903063e-08,5.711391637408525e-10
1.6475489724420658,164.75489724420657,0.03,1.5,0.0007246958396316394,4.264409962928539e-07,3.980173524098518e-09,0.0002568097955875648,1.5037949868679235e-07,5.637268429836695e-12,0.06767685422261138,3.8935768259307224e-05,8.662000254844315e-07,0.0001337342612936776,7.858816744588104e-08,5.711391637408525e-10
1.6475489724420658,271.4417616594907,0.03,1.5,0.0007279137892597376,6.383772419571443e-07,3.980173524098518e-09,0.00025787997323584166,2.2488384482377555e-07,5.637268429836695e-12,0.06788570062852273,5.803139799809287e-05,8.662000254844315e-07,0.00013431192131813097,1.176164994010076e-07,5.711391637408525e-10
1.6475489724420658,447.213595499958,0.03,1.5,0.0007242897676162929,8.04456448122437e-07,3.980173524098518e-09,0.0002565410901036458,2.8321324707647477e-07,5.637268429836695e-12,0.06748079058053236,7.293558479659623e-05,8.662000254844315e-07,0.00013363249399062083,1.4819344140715174e-07,5.711391637408525e-10
1.6475489724420658,736.8062997280774,0.03,1.5,0.0007199229634085036,9.204297293230468e-07,3.980173524098518e-09,0.0002549576136207654,3.239208726246723e-07,5.637268429836695e-12,0.06703039819132073,8.331695093488634e-05,8.662000254844315e-07,0.00013282008631423925,1.6954239762112522e-07,5.711391637408525e-10
1.6475489724420658,1213.9244620058346,0.03,1.5,0.0007164555041763165,9.965712703952079e-07,3.980173524098518e-09,0.000253706315100799,3.506374519068878e-07,5.637268429836695e-12,0.0666803127776916,9.012203142333419e-05,8.662000254844315e-07,0.0001321762359726697,1.8355771838618473e-07,5.711391637408525e-10
1.6475489724420658,2000.0,0.03,1.5,0.0007140467855140109,1.0449108982513167e-06,3.980173524098518e-09,0.00025283889439087215,3.675950549508755e-07,5.637268429836695e-12,0.06643936208095624,9.443812635367976e-05,8.662000254844315e-07,0.00013172934068653164,1.9245508936505118e-07,5.711391637408525e-10
2.7144176165949068,5.0,0.03,1.5,0.0014518626599056006,0.0,3.980173524098518e-09,1.0019999874155694e-05,0.0,5.637268429836695e-12,0.3888046690336182,0.0,8.662000254844315e-07,0.000221513004780155,0.0,5.711391637408525e-10
2.7144176165949068,8.237744862210329,0.03,1.5,0.0013431969397852406,0.0,3.980173524098518e-09,3.4111890886479035e-05,0.0,5.637268429836695e-12,0.3846594475490406,0.0,8.662000254844315e-07,0.00020264708295542055,0.0,5.711391637408525e-10
2.7144176165949068,13.572088082974531,0.03,1.5,0.001201111943605948,2.120525977034049e-13,3.980173524098518e-09,2.9035155111045707e-05,7.860379014346108e-14,5.637268429836695e-12,0.3424979507706212,2.404476617812179e-11,8.662000254844315e-07,0.00018129844257044891,3.941291737419306e-14,5.711391637408525e-10
2.7144176165949068,22.360679774997894,0.03,1.5,0.0011175061505226402,6.215761239047879e-11,3.980173524098518e-09,4.396628262959279e-05,2.2683410705326423e-11,5.637268429836695e-12,0.24761666652361214,6.4803487020981265e-09,8.662000254844315e-07,0.00017497312567024692,1.1536493982333695e-11,5.711391637408525e-10
2.7144176165949068,36.84031498640386,0.03,1.5,0.0010881219018052946,5.495192967330809e-09,3.980173524098518e-09,0.00014507420817538863,1.9784276994450067e-09,5.637268429836695e-12,0.13883285156063607,5.44394680446203e-07,8.662000254844315e-07,0.00017944551268661568,1.0169904918200245e-09,5.711391637408525e-10
2.7144176165949068,60.696223100291725,0.03,1.5,0.0010494242135790088,5.699295257954873e-08,3.980173524098518e-09,0.00021529550027060695,2.036517143810812e-08,5.637268429836695e-12,0.05855160789974434,5.482336121076514e-06,8.662000254844315e-07,0.00017974144293747552,1.0530517902118675e-08,5.711391637408525e-10
2.7144176165949068,100.0,0.03,1.5,0.0009922588133453036,2.0648702170333877e-07,3.980173524098518e-09,0.00024667575094844407,7.346365193949822e-08,5.637268429836695e-12,0.012703708751871545,1.9521298725067027e-05,8.662000254844315e-07,0.00017376312653716308,3.8116208078697866e-08,5.711391637408525e-10
2.7144176165949068,164.75489724420657,0.03,1.5,0.0009363413009455535,4.2270422362378213e-07,3.980173524098518e-09,0.00025621809815479235,1.5000523928554443e-07,5.637268429836695e-12,0.011819334271308435,3.95522002065718e-05,8.662000254844315e-07,0.00016604215387516774,7.798490112009837e-08,5.711391637408525e-10
2.7144176165949068,271.4417616594907,0.03,1.5,0.0008928081416483824,6.331181241492345e-07,3.980173524098518e-09,0.00025726526514491255,2.2433370405749997e-07,5.637268429836695e-12,0.02421460741214787,5.887538509341539e-05,8.662000254844315e-07,0.0001594666497594932,1.1676540614957709e-07,5.711391637408525e-10
2.7144176165949068,447.213595499958,0.03,1.5,0.0008626082291853798,7.980762974924005e-07,3.980173524098518e-09,0.0002559231961296593,2.82526316786047e-07,5.637268429836695e-12,0.030747286724562173,7.393979527137162e-05,8.662000254844315e-07,0.0001547222301339357,1.4715920682029093e-07,5.711391637408525e-10
2.7144176165949068,736.8062997280774,0.03,1.5,0.0008428695361850647,9.132975602454962e-07,3.980173524098518e-09,0.0002543415947590666,3.2313869308131515e-07,5.637268429836695e-12,0.034313495548190076,8.442511935413677e-05,8.662000254844315e-07,0.0001515590336843009,1.68384996362958e-07,5.711391637408525e-10
2.7144176165949068,1213.9244620058346,0.03,1.5,0.0008303730280261323,9.889577847754794e-07,3.980173524098518e-09,0.0002530927921378656,3.4979280882918573e-07,5.637268429836695e-12,0.03632407675522131,9.129521913564531e-05,8.662000254844315e-07,0.00014953456208549598,1.8232135298723584e-07,5.711391637408525e-10
2.7144176165949068,2000.0,0.03,1.5,0.0008225998662738654,1.0369966818579712e-06,3.980173524098518e-09,0.0002522273759214544,3.6671077724426127e-07,5.637268429836695e-12,0.03748620230527422,9.565132620537042e-05,8.662000254844315e-07,0.00014826745947671416,1.911693319756047e-07,5.711391637408525e-10
4.47213595499958,5.0,0.03,1.5,0.011785159957631075,0.0,3.980173524098518e-09,2.294664255209078e-05,0.0,5.637268429836695e-12,3.0589478564145907,0.0,8.662000254844315e-07,0.001797376641918036,0.0,5.711391637408525e-10
4.47213595499958,8.237744862210329,0.03,1.5,0.011435402428393582,0.0,3.980173524098518e-09,5.738350455863905e-06,0.0,5.637268429836695e-12,2.9968618997363023,0.0,8.662000254844315e-07,0.0017410504173635544,0.0,5.711391637408525e-10
4.47213595499958,13.572088082974531,0.03,1.5,0.0104757722975366,1.9939605522267811e-13,3.980173524098518e-09,7.065746075063384e-06,7.915890165577366e-14,5.637268429836695e-12,2.748331023558819,2.773958840407431e-11,8.662000254844315e-07,0.0015945932549339958,3.755329380794592e-14,5.711391637408525e-10
4.47213595499958,22.360679774997894,0.03,1.5,0.008807529101810596,5.916223067004012e-11,3.980173524098518e-09,5.7379394617862456e-05,2.234390450439605e-11,5.637268429836695e-12,2.248962886172677,6.934300245120539e-09,8.662000254844315e-07,0.0013464297308829476,1.1048439940708477e-11,5.711391637408525e-10
4.47213595499958,36.84031498640386,0.03,1.5,0.006837739706851753,5.336096675634394e-09,3.980173524098518e-09,0.00015073227785972199,1.964189755288004e-09,5.637268429836695e-12,1.6412054890255092,5.723122740164399e-07,8.662000254844315e-07,0.0010550080463123113,9.91443233067102e-10,5.711391637408525e-10
4.47213595499958,60.696223100291725,0.03,1.5,0.0050953780103850654,5.5743233362548494e-08,3.980173524098518e-09,0.0002162810563690054,2.0246875231944017e-08,5.637268429836695e-12,1.1198122784412874,5.695274552408591e-06,8.662000254844315e-07,0.00079563885838832,1.0329321231683508e-08,5.711391637408525e-10
4.47213595499958,100.0,0.03,1.5,0.0038202396485969015,2.0268355949148997e-07,3.980173524098518e-09,0.0002454973659680726,7.30753169086995e-08,5.637268429836695e-12,0.7565113097668075,2.0141004625884307e-05,8.662000254844315e-07,0.0006040806425438583,3.75014328757306e-08,5.711391637408525e-10
4.47213595499958,164.75489724420657,0.03,1.5,0.0029815845032159505,4.1573746933920575e-07,3.980173524098518e-09,0.00025415093342773254,1.492531058744362e-07,5.637268429836695e-12,0.5262344689516851,4.064627495381501e-05,8.662000254844315e-07,0.00047711596127536504,7.685526434708656e-08,5.711391637408525e-10
4.47213595499958,271.4417616594907,0.03,1.5,0.0024578508152504064,6.234024210183264e-07,3.980173524098518e-09,0.00025484471027231725,2.2324826709496648e-07,5.637268429836695e-12,0.3897302804993501,6.036442363210881e-05,8.662000254844315e-07,0.00039739223030260673,1.1518684261968559e-07,5.711391637408525e-10
4.47213595499958,447.213595499958,0.03,1.5,0.0021378129177072047,7.863767665927668e-07,3.980173524098518e-09,0.000253360426063276,2.811938500935085e-07,5.637268429836695e-12,0.3072918941185776,7.570734322825956e-05,8.662000254844315e-07,0.0003484993066980857,1.4525610192439586e-07,5.711391637408525e-10
4.47213595499958,736.8062997280774,0.03,1.5,0.0019437282339602735,9.002921455003587e-07,3.980173524098518e-09,0.00025171950532598686,3.216419343643473e-07,5.637268429836695e-12,0.2579801887604276,8.637432571845238e-05,8.662000254844315e-07,0.0003187802192901046,1.6626811474851344e-07,5.711391637408525e-10
4.47213595499958,1213.9244620058346,0.03,1.5,0.001826241216679625,9.751292917581367e-07,3.980173524098518e-09,0.00025044466792323306,3.4819227107130146e-07,5.637268429836695e-12,0.22840787183432099,9.3358701718671e-05,8.662000254844315e-07,0.000300764149269106,1.8006971425066354e-07,5.711391637408525e-10
4.47213595499958,2000.0,0.03,1.5,0.0017551102186894596,1.0226596565132695e-06,3.980173524098518e-09,0.00024956712033774586,3.650461755655421e-07,5.637268429836695e-12,0.2106081288517032,9.778547357086609e-05,8.662000254844315e-07,0.0002898468127334186,1.8883444150019635e-07,5.711391637408525e-10
7.368062997280774,5.0,0.03,1.5,0.03243707236613114,0.0,3.980173524098518e-09,7.985851351621776e-05,0.0,5.637268429836695e-12,8.241178226702942,5.684341886080802e-14,8.662000254844315e-07,0.004871183857043188,5.551115123125783e-17,5.711391637408525e-10
7.368062997280774,8.237744862210329,0.03,1.5,0.03159513730417185,2.6645352591003757e-15,3.980173524098518e-09,4.352830190046397e-05,0.0,5.637268429836695e-12,8.063515327981321,2.8421709430404007e-13,8.662000254844315e-07,0.004740939269839289,5.551115123125783e-17,5.711391637408525e-10
7.368062997280774,13.572088082974531,0.03,1.5,0.02914917004234807,1.461053500406706e-13,3.980173524098518e-09,3.090490974022586e-05,8.298917109073045e-14,5.637268429836695e-12,7.4549072925574364,4.405364961712621e-11,8.662000254844315e-07,0.004373984946144299,3.0558888752807434e-14,5.711391637408525e-10
7.368062997280774,22.360679774997894,0.03,1.5,0.024596960331265016,5.043854223174549e-11,3.980173524098518e-09,7.850130962472335e-05,2.097538809309185e-11,5.637268429836695e-12,6.250546056400253,7.865708084864309e-09,8.662000254844315e-07,0.00369822255077934,9.593964511722675e-12,5.711391637408525e-10
7.368062997280774,36.84031498640386,0.03,1.5,0.01885895977687624,4.956867583061353e-09,3.980173524098518e-09,0.00015529906968397844,1.9219958402594273e-09,5.637268429836695e-12,4.711134792787675,6.304789224031992e-07,8.662000254844315e-07,0.002846993429300504,9.29800486604293e-10,5.711391637408525e-10
7.368062997280774,60.696223100291725,0.03,1.5,0.013463403802243423,5.3038053504650406e-08,3.980173524098518e-09,0.00021041467567567418,1.9954414287592925e-08,5.637268429836695e-12,3.273114810869515,6.119273336935294e-06,8.662000254844315e-07,0.002043566789774992,9.890510077603665e-09,5.711391637408525e-10
7.368062997280774,100.0,0.03,1.5,0.009286797046775597,1.9494974834444179e-07,3.980173524098518e-09,0.00023480408890441673,7.223383730048383e-08,5.637268429836695e-12,2.1733213084943372,2.1348460791159596e-05,8.662000254844315e-07,0.0014188237445064422,3.6246680101825746e-08,5.711391637408525e-10
7.368062997280774,164.75489724420657,0.03,1.5,0.006403176461007076,4.0218683317050363e-07,3.980173524098518e-09,0.00024159682369551128,1.4777914203456533e-07,5.637268429836695e-12,1.4216524322028476,4.276309604733797e-05,8.662000254844315e-07,0.000985951602482077,7.465707421716594e-08,5.711391637408525e-10
7.368062997280774,271.4417616594907,0.03,1.5,0.004531090999653653,6.050841274696239e-07,3.980173524098518e-09,0.00024165410568849355,2.212723850814058e-07,5.637268429836695e-12,0.9369752451449926,6.324359566178828e-05,8.662000254844315e-07,0.000704244335437143,1.1221696002983172e-07,5.711391637408525e-10
7.368062997280774,447.213595499958,0.03,1.5,0.003353532162969408,7.647742339411678e-07,3.980173524098518e-09,0.00023997920867535605,2.788895261951474e-07,5.637268429836695e-12,0.6313298964280989,7.912936303000606e-05,8.662000254844315e-07,0.0005267737244109005,1.4175623985757113e-07,5.711391637408525e-10
7.368062997280774,736.8062997280774,0.03,1.5,0.002624742585303208,8.766003443128056e-07,3.980173524098518e-09,0.00023829615496884227,3.1914013470801805e-07,5.637268429836695e-12,0.4439135038624613,9.015336820539233e-05,8.662000254844315e-07,0.0004168317881058925,1.6243216066635924e-07,5.711391637408525e-10
7.368062997280774,1213.9244620058346,0.03,1.5,0.0021775201145322054,9.501512974185999e-07,3.980173524098518e-09,0.0002370228899319371,3.455749041925138e-07,5.637268429836695e-12,0.32622978001478486,9.736365055346141e-05,8.662000254844315e-07,0.00034932597765283124,1.760274054574129e-07,5.711391637408525e-10
7.368062997280774,2000.0,0.03,1.5,0.0019043506965867874,9.968992218389872e-07,3.980173524098518e-09,0.00023615626484857488,3.6236124845157036e-07,5.637268429836695e-12,0.2548955444754313,0.00010193064258601225,8.662000254844315e-07,0.0003080776719352196,1.846668505056659e-07,5.711391637408525e-10
12.139244620058346,5.0,0.03,1.5,0.03895062925153736,6.984393063902417e-10,3.980173524098518e-09,8.430722342439578e-05,2.173705659913594e-12,5.637268429836695e-12,9.502997667985255,1.8332340800952807e-07,8.662000254844315e-07,0.0056870968292261626,1.0689013563158767e-10,5.711391637408525e-10
12.139244620058346,8.237744862210329,0.03,1.5,0.03727332174078746,6.731162294215665e-10,3.980173524098518e-09,4.7446258905681216e-05,1.743549749022577e-12,5.637268429836695e-12,9.130208172883101,1.7706145172269316e-07,8.662000254844315e-07,0.0054395254023086315,1.0294259888965485e-10,5.711391637408525e-10
12.139244620058346,13.572088082974531,0.03,1.5,0.03316073734585423,6.031644073090092e-10,3.980173524098518e-09,3.0207612519372873e-05,1.1329825966299722e-12,5.637268429836695e-12,8.144173519441807,1.5912362982817285e-07,8.662000254844315e-07,0.004841029522187235,9.216685747936992e-11,5.711391637408525e-10
12.139244620058346,22.360679774997894,0.03,1.5,0.025836828939261647,4.864879610266826e-10,3.980173524098518e-09,6.592814724482032e-05,1.8796797451869907e-11,5.637268429836695e-12,6.3235196744167865,1.0912765446846606e-07,8.662000254844315e-07,0.0037808884689670003,7.58168805514714e-11,5.711391637408525e-10
12.139244620058346,36.84031498640386,0.03,1.5,0.016496205585861068,4.2182444204286185e-09,3.980173524098518e-09,0.00012975856792180052,1.8478970020829877e-09,5.637268429836695e-12,3.9717614261810184,7.52113180624292e-07,8.662000254844315e-07,0.0024266540333894304,8.104859561264277e-10,5.711391637408525e-10
12.139244620058346,60.696223100291725,0.03,1.5,0.0072926783270643725,4.697906352824077e-08,3.980173524098518e-09,0.000177178855140403,1.950459060928722e-08,5.637268429836695e-12,1.6586127466464973,7.277285476448014e-06,8.662000254844315e-07,0.001084758608124306,8.926255484764667e-09,5.711391637408525e-10
12.139244620058346,100.0,0.03,1.5,0.00042685367456796186,1.7885382974647257e-07,3.980173524098518e-09,0.00019891847835940002,7.106525146127751e-08,5.637268429836695e-12,0.22628924079734247,2.44528935127164e-05,8.662000254844315e-07,6.555494880348955e-05,3.368797441005711e-08,5.711391637408525e-10
12.139244620058346,164.75489724420657,0.03,1.5,0.00545772202706285,3.754472777117712e-07,3.980173524098518e-09,0.0002054791129807998,1.459116109048253e-07,5.637268429836695e-12,1.5731593785553173,4.7996778192782585e-05,8.662000254844315e-07,0.0007847839564007891,7.041356694936773e-08,5.711391637408525e-10
12.139244620058346,271.4417616594907,0.03,1.5,0.009049496843940075,5.700756158244502e-07,3.980173524098518e-09,0.00020602867295688165,2.1892806634227213e-07,5.637268429836695e-12,2.4782764271519966,7.019919058848245e-05,8.662000254844315e-07,0.0013144028957300519,1.0667069444414423e-07,5.711391637408525e-10
12.139244620058346,447.213595499958,0.03,1.5,0.011378933817365766,7.242524291406482e-07,3.980173524098518e-09,0.00020490427720537552,2.762755177410092e-07,5.637268429836695e-12,3.063438346572042,8.728219643217017e-05,8.662000254844315e-07,0.001660369138907311,1.3534579823559767e-07,5.711391637408525e-10
12.139244620058346,736.8062997280774,0.03,1.5,0.012856092725175516,8.326379898893066e-07,3.980173524098518e-09,0.00020365004039712975,3.1638478592554975e-07,5.637268429836695e-12,3.432596287977219,9.908079721299146e-05,8.662000254844315e-07,0.00187898272574058,1.5548490120420588e-07,5.711391637408525e-10
12.139244620058346,1213.9244620058346,0.03,1.5,0.013774372941280033,9.040942592353218e-07,3.980173524098518e-09,0.00020267199866647045,3.427463892147209e-07,5.637268429836695e-12,3.662027543654233,0.00010677578893591999,8.662000254844315e-07,0.002014984848720411,1.6875449729281122e-07,5.711391637408525e-10
12.139244620058346,2000.0,0.03,1.5,0.014339953701081098,9.495760573408063e-07,3.980173524098518e-09,0.00020199739581688858,3.594940927165169e-07,5.637268429836695e-12,3.8033150461333207,0.00011164144743247562,8.662000254844315e-07,0.0020987883805152763,1.7719761410961432e-07,5.711391637408525e-10
20.000000000000004,5.0,0.03,1.5,0.00773951354377278,1.622476464291367e-07,3.980173524098518e-09,4.491641840909111e-06,5.005441061634031e-10,5.637268429836695e-12,1.8208129581091157,4.267051869533134e-05,8.662000254844315e-07,0.0010976464940155445,2.4821735999935868e-08,5.711391637408525e-10
20.000000000000004,8.237744862210329,0.03,1.5,0.005001382648642583,1.0689686025244782e-07,3.980173524098518e-09,2.224629452174387e-05,2.743004712257857e-10,5.637268429836695e-12,1.2003697122283086,2.8174384596013624e-05,8.662000254844315e-07,0.0007074737712479268,1.6342366376820294e-08,5.711391637408525e-10
20.000000000000004,13.572088082974531,0.03,1.5,0.0005335792353562407,1.042736386125398e-08,3.980173524098518e-09,3.156046192270834e-05,2.0775159370600704e-11,5.637268429836695e-12,0.11649115445226244,2.754859224296524e-06,8.662000254844315e-07,7.829265093850513e-05,1.5929139396408942e-09,5.711391637408525e-10
20.000000000000004,22.360679774997894,0.03,1.5,0.009441871975782723,2.005378840763683e-07,3.980173524098518e-09,6.447079657523336e-06,2.774471763444808e-10,5.637268429836695e-12,2.2501388895219065,5.311385419304315e-05,8.662000254844315e-07,0.0013413857547218688,3.061155381955949e-08,5.711391637408525e-10
20.000000000000004,36.84031498640386,0.03,1.5,0.020532127755085616,4.4176119851080387e-07,3.980173524098518e-09,7.09109747632497e-05,1.28544569433231e-09,5.637268429836695e-12,4.964355931251077,0.00011911980550394219,8.662000254844315e-07,0.0029217032185618053,6.723145826170729e-08,5.711391637408525e-10
20.000000000000004,60.696223100291725,0.03,1.5,0.031559470576720816,6.524906639437944e-07,3.980173524098518e-09,0.00012029889724923803,1.8601175322263686e-08,5.637268429836695e-12,7.6766511635501615,0.00019377691538124964,8.662000254844315e-07,0.0045018367302871315,9.770405837161711e-08,5.711391637408525e-10
20.000000000000004,100.0,0.03,1.5,0.04069548888551178,7.445359473390312e-07,3.980173524098518e-09,0.00014505995953256745,6.979314592925334e-08,5.637268429836695e-12,9.92902208443445,0.0002731447221151484,8.662000254844315e-07,0.0058185471487990775,1.0750718557051009e-07,5.711391637408525e-10
20.000000000000004,164.75489724420657,0.03,1.5,0.04754716071196019,7.291946175769226e-07,3.980173524098518e-09,0.0001546228000571248,1.4437279460821628e-07,5.637268429836695e-12,11.623467964265672,0.00034611625247293887,8.662000254844315e-07,0.006824729720913789,9.774866988054853e-08,5.711391637408525e-10
20.000000000000004,271.4417616594907,0.03,1.5,0.05235968604738095,6.453657430682824e-07,3.980173524098518e-09,0.00015751029085619983,2.1727487931055833e-07,5.637268429836695e-12,12.815470318849322,0.00040081895846810767,8.662000254844315e-07,0.007526145106186835,7.808704885481355e-08,5.711391637408525e-10
20.000000000000004,447.213595499958,0.03,1.5,0.055529689205926935,5.619475933471563e-07,3.980173524098518e-09,0.00015798595676985716,2.7459948004349144e-07,5.637268429836695e-12,13.60214453537094,0.0004402959559399733,8.662000254844315e-07,0.007989250474863818,6.086400752836063e-08,5.711391637408525e-10
20.000000000000004,736.8062997280774,0.03,1.5,0.05755541375977735,5.017058593015378e-07,3.980173524098518e-09,0.00015776977399273306,3.147208727516393e-07,5.637268429836695e-12,14.10553983252396,0.0004657381493871071,8.662000254844315e-07,0.008285630497479185,4.823720162194789e-08,5.711391637408525e-10
20.000000000000004,1213.9244620058346,0.03,1.5,0.058825107016430955,4.6086327354366574e-07,3.980173524098518e-09,0.000157446200689082,3.4110161073463985e-07,5.637268429836695e-12,14.421348819508182,0.0004819384911911584,8.662000254844315e-07,0.00847157033231788,3.964532718780944e-08,5.711391637408525e-10
20.000000000000004,2000.0,0.03,1.5,0.05961125102256193,4.3424795048707665e-07,3.980173524098518e-09,0.00015717773504697607,3.578657664649043e-07,5.637268429836695e-12,14.617000277648742,0.0004917035293203753,8.662000254844315e-07,0.008586763287308175,3.60508303487439e-08,5.711391637408525e-10
32.950979448841316,5.0,0.03,1.5,0.041152094138886985,6.052347993112939e-05,3.980173524098518e-09,9.669280577784267e-05,1.8568482507141937e-07,5.637268429836695e-12,9.42822622395633,0.015933309098841164,8.662000254844315e-07,0.005763959916551625,9.256175412364342e-06,5.711391637408525e-10
32.950979448841316,8.237744862210329,0.03,1.5,0.04448788159849748,6.538752061135966e-05,3.980173524098518e-09,0.00011113170611887213,1.6677031600131897e-07,5.637268429836695e-12,10.197731173824678,0.01725097298472633,8.662000254844315e-07,0.006234358275911636,9.993085522658207e-06,5.711391637408525e-10
32.950979448841316,13.572088082974531,0.03,1.5,0.05042588625312949,7.418455824859116e-05,3.980173524098518e-09,0.00010877547011139965,1.4754630139890423e-07,5.637268429836695e-12,11.597131543579707,0.019617654861860956,8.662000254844315e-07,0.00707220578003781,1.1328955632022852e-05,5.711391637408525e-10
32.950979448841316,22.360679774997894,0.03,1.5,0.05932113821749052,8.763211978379815e-05,3.980173524098518e-09,6.006914321643464e-05,1.2836400359317324e-07,5.637268429836695e-12,13.747678424717066,0.023224303321455864,8.662000254844315e-07,0.008327386482445215,1.3373152008777645e-05,5.711391637408525e-10
32.950979448841316,36.84031498640386,0.03,1.5,0.06992094926855241,0.00010381301463824322,3.980173524098518e-09,1.5730646802658566e-05,1.065967807911683e-07,5.637268429836695e-12,16.35060191838761,0.027562481987104093,8.662000254844315e-07,0.009828536614393757,1.5833374335139094e-05,5.711391637408525e-10
32.950979448841316,60.696223100291725,0.03,1.5,0.08018278137081136,0.000119449897398205,3.980173524098518e-09,7.439002598153e-05,7.009935193424965e-08,5.637268429836695e-12,18.93075052444661,0.03177323265185805,8.662000254844315e-07,0.01131700130619026,1.8209317257628088e-05,5.711391637408525e-10
32.950979448841316,100.0,0.03,1.5,0.08905423908257881,0.0001325574003439023,3.980173524098518e-09,0.00010585932468154535,1.0462818500478477e-08,5.637268429836695e-12,21.1538163583335,0.03533732336944695,8.662000254844315e-07,0.012612766158564534,2.0198053894637802e-05,5.711391637408525e-10
32.950979448841316,164.75489724420657,0.03,1.5,0.09585154527710804,0.00014249901334184578,3.980173524098518e-09,0.00011970063016103483,7.892280434740329e-08,5.637268429836695e-12,22.771310491307645,0.03806143701632436,8.662000254844315e-07,0.01355509767859997,2.1704732828309314e-05,5.711391637408525e-10
