temperature_k,ice_fraction,co2_ppm,regolith_fraction,carbon_memory,productivity
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.1225721984639843,0.9997772843549865,427.37123121568743,0.13160440110130997,0.26361345259776475,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198463994,0.9997772843549865,427.3712312156847,0.13160440110130997,0.2636134525977706,0.2636134525977744
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198463985,0.9997772843549865,427.37123121568715,0.13160440110130997,0.2636134525977654,0.2636134525977758
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.3712312156873,0.13160440110130997,0.26361345259776503,0.26361345259777585
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639883,0.9997772843549865,427.37123121568635,0.13160440110130997,0.2636134525977671,0.26361345259777536
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.37123121568743,0.13160440110130997,0.26361345259776475,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.3712312156873,0.13160440110130997,0.263613452597765,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639847,0.9997772843549865,427.37123121568726,0.13160440110130997,0.2636134525977651,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984639856,0.9997772843549865,427.371231215687,0.13160440110130997,0.26361345259776575,0.2636134525977757
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.37123121568743,0.13160440110130997,0.26361345259776475,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198463986,0.9997772843549865,427.37123121568686,0.13160440110130997,0.2636134525977661,0.2636134525977756
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.1316044011013097,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198463985,0.9997772843549865,427.3712312156872,0.13160440110130997,0.26361345259776525,0.2636134525977758
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.1316044011013097,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639847,0.9997772843549865,427.37123121568726,0.13160440110130997,0.2636134525977651,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640136,0.9997772843549885,427.3712312156818,0.13160440110130972,0.26361345259778224,0.2636134525977713
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639856,0.9997772843549865,427.37123121568703,0.13160440110130997,0.26361345259776564,0.2636134525977757
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.37123121568743,0.13160440110130997,0.26361345259776475,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639847,0.9997772843549865,427.37123121568726,0.13160440110130997,0.2636134525977651,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198463985,0.9997772843549865,427.3712312156872,0.13160440110130997,0.2636134525977652,0.2636134525977758
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.3712312156873,0.13160440110130997,0.263613452597765,0.26361345259777585
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.37123121568743,0.13160440110130997,0.26361345259776475,0.26361345259777585
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984639847,0.9997772843549865,427.37123121568726,0.13160440110130997,0.2636134525977651,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639847,0.9997772843549865,427.37123121568726,0.13160440110130997,0.2636134525977651,0.26361345259777585
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639896,0.9997772843549865,427.37123121568595,0.13160440110130997,0.26361345259776797,0.26361345259777513
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.1225721984639847,0.9997772843549865,427.37123121568726,0.13160440110130997,0.2636134525977651,0.26361345259777585
-3.1225721984640145,0.9997772843549887,427.3712312156818,0.13160440110129876,0.26361345259778224,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984639843,0.9997772843549865,427.37123121568743,0.13160440110130997,0.26361345259776475,0.26361345259777585
-3.1225721984639874,0.9997772843549865,427.3712312156865,0.13160440110130997,0.26361345259776664,0.2636134525977754
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198463985,0.9997772843549865,427.3712312156872,0.13160440110130997,0.2636134525977652,0.2636134525977758
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640145,0.9997772843549887,427.37123121568186,0.13160440110129876,0.2636134525977821,0.26361345259777114
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.122572198464008,0.9997772843549865,427.3712312156813,0.13160440110130997,0.2636134525977834,0.2636134525977723
-3.1225721984639843,0.9997772843549865,427.3712312156873,0.13160440110130997,0.263613452597765,0.26361345259777585
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
-3.1225721984640074,0.9997772843549865,427.3712312156813,0.13160440110130997,0.26361345259778346,0.26361345259777236
