body,rows,all_bound,a_min_au,a_max_au,eccentricity_min,eccentricity_max,inclination_min_rad,inclination_max_rad
Mercury,2001,True,0.38709730893561833,0.38710253201562123,0.13701797784423139,0.24096241846102043,0.043512893971002532,0.18710933727551229
Venus,2001,True,0.72332831524124519,0.7233599650992435,0.0001237511239563497,0.06872087767926062,0.0009000831959172324,0.084280703395208059
Earth,2001,True,0.99997863324857539,1.0000361755774887,0.00098415932086288061,0.057825822874716042,2.6739177770802997e-07,0.06987921284206107
Mars,2001,True,1.5235957587900923,1.5238865428963468,0.0055964489592907158,0.12327880088514621,0.0061995761101189279,0.14024231684027114
Jupiter,2001,True,5.2001923481040579,5.2036912887724354,0.023101967527855396,0.060515452365885569,0.019254785591899939,0.03600604949756641
Saturn,2001,True,9.4690242766996278,9.5435941340481936,0.0083074323074023536,0.088042415724328957,0.010002250063405485,0.045114523566559366
Uranus,2001,True,19.066605909499742,19.287643640292735,0.0038295588433357739,0.076357299424057279,0.0080047446771495338,0.046992089688018233
Neptune,2001,True,29.884712480189716,30.280841699347402,0.00025736311812267119,0.021407107097982613,0.015564427579514484,0.040910012157048127
