time,eccentricity,obliquity,precession
-6256.000,0.1383511287763349E-01,0.4177267032521670E+00,0.3839118117676045E+01
-6257.000,0.1503021385971726E-01,0.4190697432488438E+00,0.3643925674661812E+01
-6258.000,0.1623102518039218E-01,0.4201397159318396E+00,0.3422792580963509E+01
-6259.000,0.1755120264088836E-01,0.4209147210590151E+00,0.3198817247375066E+01
-6260.000,0.1892694724276541E-01,0.4213786121163169E+00,0.2962550622289800E+01
-6261.000,0.2032756076798824E-01,0.4215211523475848E+00,0.2714167506141783E+01
-6262.000,0.2177846809720669E-01,0.4213436450405035E+00,0.2462865163723410E+01
-6263.000,0.2319985708925698E-01,0.4208565386688906E+00,0.2204717546017847E+01
-6264.000,0.2471286980656746E-01,0.4200730570608608E+00,0.1939500442616593E+01
-6265.000,0.2617266525693410E-01,0.4190171942840846E+00,0.1672290264673797E+01
-6266.000,0.2762797450479223E-01,0.4177188667994104E+00,0.1399583145154204E+01
-6267.000,0.2914677215946880E-01,0.4162034784556319E+00,0.1125631932571393E+01
-6268.000,0.3058245360802055E-01,0.4145090079032465E+00,0.8470775796496346E+00
-6269.000,0.3201270514670607E-01,0.4126671290497301E+00,0.5656371766765318E+00
-6270.000,0.3347483492138491E-01,0.4107084653074010E+00,0.2843850750274530E+00
-6271.000,0.3485295359321733E-01,0.4086684377882972E+00,0.6281188653846081E+01
-6272.000,0.3622861098750989E-01,0.4065859775311779E+00,0.5994231204781299E+01
-6273.000,0.3754670536958211E-01,0.4044923058011346E+00,0.5705384465784809E+01
-6274.000,0.3885357201931933E-01,0.4024313646985242E+00,0.5414530120638075E+01
-6275.000,0.4015099913624645E-01,0.4004466621804668E+00,0.5121196069812989E+01
-6276.000,0.4127799161034635E-01,0.3985768626444260E+00,0.4827909694658732E+01
-6277.000,0.4253179248035707E-01,0.3968660448361158E+00,0.4532264063091711E+01
-6278.000,0.4361998572945847E-01,0.3953585441619140E+00,0.4234775342567461E+01
-6279.000,0.4467014219348712E-01,0.3940861767241422E+00,0.3937507727137960E+01
-6280.000,0.4571403823691794E-01,0.3930851401817034E+00,0.3637785056378133E+01
-6281.000,0.4667581967781796E-01,0.3923777054852914E+00,0.3338704279726011E+01
-6282.000,0.4759507058308456E-01,0.3919757174758670E+00,0.3036658108512519E+01
-6283.000,0.4846755237196676E-01,0.3918868160699225E+00,0.2736740921940683E+01
-6284.000,0.4928819995721578E-01,0.3921116589600098E+00,0.2435556788505499E+01
-6285.000,0.5008706858090328E-01,0.3926382633669950E+00,0.2133073554673439E+01
-6286.000,0.5079032038732745E-01,0.3934560804719597E+00,0.1832840359968033E+01
-6287.000,0.5147836626031237E-01,0.3945455756985011E+00,0.1532142574639187E+01
-6288.000,0.5215422930646400E-01,0.3958773324779717E+00,0.1231258237041629E+01
-6289.000,0.5267114463405066E-01,0.3974269105612191E+00,0.9322782856964968E+00
-6290.000,0.5323923296846821E-01,0.3991596386748372E+00,0.6324713242188036E+00
-6291.000,0.5376383035190917E-01,0.4010353433961799E+00,0.3356132805517875E+00
-6292.000,0.5416956552912792E-01,0.4030164432757962E+00,0.3729252051049148E-01
-6293.000,0.5457262831592738E-01,0.4050573487705783E+00,0.6025102642543054E+01
-6294.000,0.5495148191359785E-01,0.4071090703230298E+00,0.5730567099089732E+01
-6295.000,0.5521308318759797E-01,0.4091275401910582E+00,0.5435417957076853E+01
-6296.000,0.5549468815837453E-01,0.4110685475356183E+00,0.5143717877609268E+01
-6297.000,0.5562465443107834E-01,0.4128877747417443E+00,0.4850987071461610E+01
-6298.000,0.5583294605437829E-01,0.4145503337445769E+00,0.4559562021378760E+01
-6299.000,0.5589197938932720E-01,0.4160239577148674E+00,0.4269134668554637E+01
-6300.000,0.5591842533630452E-01,0.4172753879172924E+00,0.3978621310077845E+01
-6301.000,0.5597467795452574E-01,0.4182855820837117E+00,0.3689649067206524E+01
-6302.000,0.5591103116486892E-01,0.4190341571966394E+00,0.3399740317828144E+01
-6303.000,0.5582522581402442E-01,0.4195082046818474E+00,0.3110586333025017E+01
-6304.000,0.5573524083406431E-01,0.4197009367606092E+00,0.2823501250330070E+01
-6305.000,0.5556566939681777E-01,0.4196093630815542E+00,0.2533370740452032E+01
-6306.000,0.5535398536749994E-01,0.4192309273316089E+00,0.2245444497603284E+01
-6307.000,0.5511622561948440E-01,0.4185781124826551E+00,0.1957214284443850E+01
-6308.000,0.5484691572787290E-01,0.4176618278877813E+00,0.1667757816806574E+01
-6309.000,0.5452976758350949E-01,0.4165008993060023E+00,0.1378880730557666E+01
-6310.000,0.5411995997832205E-01,0.4151241372572299E+00,0.1088942311634336E+01
-6311.000,0.5378477532145773E-01,0.4135608236534337E+00,0.7990194735725336E+00
-6312.000,0.5333321314904717E-01,0.4118454156812570E+00,0.5075125940014917E+00
-6313.000,0.5283370130188055E-01,0.4100207823316134E+00,0.2162713658607647E+00
-6314.000,0.5238682652238193E-01,0.4081276192967985E+00,0.6206984376414615E+01
-6315.000,0.5181287461157563E-01,0.4062118112517814E+00,0.5913988686540254E+01
-6316.000,0.5128306541575033E-01,0.4043205177618064E+00,0.5619646993171702E+01
-6317.000,0.5064527209090564E-01,0.4024960870988313E+00,0.5325441780481143E+01
-6318.000,0.5003878188150929E-01,0.4007817914351681E+00,0.5030355400018134E+01
-6319.000,0.4939605919814970E-01,0.3992202461187597E+00,0.4733078139363743E+01
-6320.000,0.4866639183039546E-01,0.3978441760912247E+00,0.4437728200325420E+01
-6321.000,0.4796779032414109E-01,0.3966888455848837E+00,0.4140024095831212E+01
-6322.000,0.4725381310183980E-01,0.3957855428982092E+00,0.3842377206876506E+01
-6323.000,0.4641905370061006E-01,0.3951505908874170E+00,0.3544525410461869E+01
-6324.000,0.4567069637741980E-01,0.3948032732718262E+00,0.3246836822732433E+01
-6325.000,0.4485154530804622E-01,0.3947514485313869E+00,0.2949134148968543E+01
-6326.000,0.4396613648823258E-01,0.3949936945122635E+00,0.2651145735590443E+01
-6327.000,0.4312510931782541E-01,0.3955227373008005E+00,0.2354049757199052E+01
-6328.000,0.4219199553247499E-01,0.3963240654600496E+00,0.2058490586199367E+01
-6329.000,0.4128873317533373E-01,0.3973675773961091E+00,0.1760640756551602E+01
-6330.000,0.4030221348515532E-01,0.3986228593168786E+00,0.1466878008763780E+01
-6331.000,0.3931289073868605E-01,0.4000509313943286E+00,0.1171788343059869E+01
-6332.000,0.3834598291528173E-01,0.4016065859902292E+00,0.8779154770324302E+00
-6333.000,0.3728338208972350E-01,0.4032469116775664E+00,0.5857307687567950E+00
-6334.000,0.3619894965664135E-01,0.4049270502959600E+00,0.2936184882328954E+00
-6335.000,0.3519510822269623E-01,0.4066003550330559E+00,0.4097525900172094E-02
-6336.000,0.3401432862581309E-01,0.4082298807822765E+00,0.5996473715631004E+01
-6337.000,0.3291020452244340E-01,0.4097757228156662E+00,0.5708450686170124E+01
-6338.000,0.3175905097499598E-01,0.4112030011807237E+00,0.5422570035227809E+01
-6339.000,0.3057699438994439E-01,0.4124820140170126E+00,0.5133725156809355E+01
-6340.000,0.2936667012378147E-01,0.4135860383036846E+00,0.4849691497592819E+01
-6341.000,0.2815298702103055E-01,0.4144869432748373E+00,0.4566718498907842E+01
-6342.000,0.2691520440373267E-01,0.4151674157816116E+00,0.4281171209313261E+01
-6343.000,0.2565963783961473E-01,0.4156101698096978E+00,0.4001871692169795E+01
-6344.000,0.2435366780695681E-01,0.4158027079715571E+00,0.3719714929239830E+01
-6345.000,0.2309442975231943E-01,0.4157434409814236E+00,0.3442475305919517E+01
-6346.000,0.2177604302214148E-01,0.4154340584450579E+00,0.3164433943216233E+01
-6347.000,0.2041294155608581E-01,0.4148830049621263E+00,0.2888655138774256E+01
-6348.000,0.1914082026843835E-01,0.4141087601008754E+00,0.2617860266045351E+01
-6349.000,0.1776040190799583E-01,0.4131339814284103E+00,0.2346046673357014E+01
-6350.000,0.1643845357217991E-01,0.4119876061806409E+00,0.2079725762170296E+01
-6351.000,0.1510004935692383E-01,0.4107052230036948E+00,0.1820791834463062E+01
-6352.000,0.1378899027945464E-01,0.4093215401244287E+00,0.1565365732095432E+01
-6353.000,0.1250288261458036E-01,0.4078746507828817E+00,0.1317170722814931E+01
-6354.000,0.1118536264425023E-01,0.4064034159000604E+00,0.1089047479333153E+01
-6355.000,0.1002692192884050E-01,0.4049463981731356E+00,0.8677192616010556E+00
-6356.000,0.8879565774704102E-02,0.4035383065962089E+00,0.6714318060919497E+00
-6357.000,0.7831693227052502E-02,0.4022162178158700E+00,0.5082013905883080E+00
-6358.000,0.7034000206374252E-02,0.4010100818773962E+00,0.3730022744925368E+00
-6359.000,0.6447316742341004E-02,0.3999516248697376E+00,0.2792458378970881E+00
-6360.000,0.6144203062908339E-02,0.3990674294796664E+00,0.2147430211832670E+00
-6361.000,0.6305446810576716E-02,0.3983832963289463E+00,0.1478908936305432E+00
-6362.000,0.6737102097891885E-02,0.3979184611815280E+00,0.7042462604023569E-01
-6363.000,0.7438901378898007E-02,0.3976907671296448E+00,0.6227180513636750E+01
-6364.000,0.8394791015880490E-02,0.3977072293812375E+00,0.6073119496616578E+01
-6365.000,0.9485170620591635E-02,0.3979701791927507E+00,0.5879963012850272E+01
-6366.000,0.1057691805128656E-01,0.3984738662538275E+00,0.5663092447277958E+01
-6367.000,0.1187324711646676E-01,0.3992019367213500E+00,0.5432727885744172E+01
-6368.000,0.1307053546882407E-01,0.4001316428291449E+00,0.5182436040496103E+01
-6369.000,0.1436371631494852E-01,0.4012340678720422E+00,0.4923486954958461E+01
-6370.000,0.1562965237028936E-01,0.4024717022888624E+00,0.4660339804054870E+01
-6371.000,0.1690244501339938E-01,0.4038072581265492E+00,0.4387615634804226E+01
-6372.000,0.1818014634662689E-01,0.4052004443119462E+00,0.4109399038523298E+01
-6373.000,0.1940578640368470E-01,0.4066129137424324E+00,0.3831879850805963E+01
-6374.000,0.2066851688279228E-01,0.4080104540946091E+00,0.3548131020816179E+01
-6375.000,0.2191661201116919E-01,0.4093576333931590E+00,0.3263339942276598E+01
-6376.000,0.2305041098680820E-01,0.4106238279544316E+00,0.2977162148720252E+01
-6377.000,0.2428841644904919E-01,0.4117827179474702E+00,0.2689093115052222E+01
-6378.000,0.2542184389573613E-01,0.4128085040692525E+00,0.2400686420819440E+01
-6379.000,0.2653400342822417E-01,0.4136779115730437E+00,0.2110277259442910E+01
-6380.000,0.2761514806103486E-01,0.4143734355009011E+00,0.1819342646577061E+01
-6381.000,0.2867429606788001E-01,0.4148747497489670E+00,0.1529950141236570E+01
-6382.000,0.2970085439605820E-01,0.4151678913184615E+00,0.1234005056561966E+01
-6383.000,0.3063980087880124E-01,0.4152436008688997E+00,0.9443863291336383E+00
-6384.000,0.3159585573079843E-01,0.4150975299375844E+00,0.6498933360352082E+00
-6385.000,0.3249188198911750E-01,0.4147315726983074E+00,0.3543768506310778E+00
-6386.000,0.3331822743566257E-01,0.4141554683718177E+00,0.6074809856292873E-01
-6387.000,0.3409738832263455E-01,0.4133818902430990E+00,0.6047029515779546E+01
-6388.000,0.3489682627277176E-01,0.4124315362054606E+00,0.5751021916294311E+01
-6389.000,0.3553679628047296E-01,0.4113277969455011E+00,0.5452064722071437E+01
-6390.000,0.3621302790950983E-01,0.4100977859857854E+00,0.5153426865060721E+01
-6391.000,0.3683230795457734E-01,0.4087700782283168E+00,0.4854997113724290E+01
-6392.000,0.3735287542152561E-01,0.4073787641004131E+00,0.4552422030690302E+01
-6393.000,0.3787809838523461E-01,0.4059501355796546E+00,0.4251569569868138E+01
-6394.000,0.3830707717769814E-01,0.4045176297908468E+00,0.3949600876115549E+01
-6395.000,0.3874221965897914E-01,0.4031124693645155E+00,0.3644966337940092E+01
-6396.000,0.3906862769073623E-01,0.4017638427591835E+00,0.3341667264282331E+01
-6397.000,0.3934539636454296E-01,0.4005036050126858E+00,0.3035967360829188E+01
-6398.000,0.3964224177309029E-01,0.3993633449859971E+00,0.2730301135154143E+01
-6399.000,0.3982525001462858E-01,0.3983674247922801E+00,0.2423850742627009E+01
-6400.000,0.3994223584467215E-01,0.3975429232338544E+00,0.2115799956332699E+01
-6401.000,0.4009852250368818E-01,0.3969122685319785E+00,0.1809938500524451E+01
-6402.000,0.4013429586356614E-01,0.3964900421189714E+00,0.1499678719229232E+01
-6403.000,0.4014187209782864E-01,0.3962920480994618E+00,0.1192324955251140E+01
-6404.000,0.4013312475249773E-01,0.3963237618221701E+00,0.8840060648876902E+00
-6405.000,0.4003638926276173E-01,0.3965823633697113E+00,0.5750471418127461E+00
-6406.000,0.3997313021375818E-01,0.3970635486998990E+00,0.2663565233461354E+00
-6407.000,0.3973965793761055E-01,0.3977545481052367E+00,0.6241718565067711E+01
-6408.000,0.3959793181551423E-01,0.3986367968705072E+00,0.5934061282809592E+01
-6409.000,0.3934449658871770E-01,0.3996926166344567E+00,0.5625651522733562E+01
-6410.000,0.3902130621284710E-01,0.4008982837956095E+00,0.5318563103733091E+01
-6411.000,0.3874412650146552E-01,0.4022265181612538E+00,0.5012023808319721E+01
-6412.000,0.3837999491705642E-01,0.4036513149913777E+00,0.4705659141019455E+01
-6413.000,0.3795127752583693E-01,0.4051467025724695E+00,0.4398797988090094E+01
-6414.000,0.3755915319834784E-01,0.4066785099128150E+00,0.4094336926256192E+01
-6415.000,0.3707307222270814E-01,0.4082198696509728E+00,0.3789319284850085E+01
-6416.000,0.3661495479867876E-01,0.4097401578575025E+00,0.3483834376561256E+01
-6417.000,0.3603835806728292E-01,0.4112062076162218E+00,0.3180629207310200E+01
-6418.000,0.3551313979864295E-01,0.4125871800570989E+00,0.2876838452893622E+01
-6419.000,0.3495886277050509E-01,0.4138546210911329E+00,0.2572032088852328E+01
-6420.000,0.3429989585265918E-01,0.4149786984431675E+00,0.2270147184355897E+01
-6421.000,0.3372460524006073E-01,0.4159394552681261E+00,0.1964910581552214E+01
-6422.000,0.3307723720772700E-01,0.4167150632143717E+00,0.1663553313465073E+01
-6423.000,0.3241861082971276E-01,0.4172881728149687E+00,0.1358312917764911E+01
-6424.000,0.3174524731361262E-01,0.4176492617210980E+00,0.1055269532738455E+01
-6425.000,0.3106063093861344E-01,0.4177898701174629E+00,0.7528877604436257E+00
-6426.000,0.3037607372522464E-01,0.4177023244557986E+00,0.4462270592950475E+00
-6427.000,0.2965449733107832E-01,0.4173909075221890E+00,0.1429369907385603E+00
-6428.000,0.2889949559985891E-01,0.4168543884639025E+00,0.6120783457965847E+01
-6429.000,0.2823783873151413E-01,0.4160968819272011E+00,0.5813568999760532E+01
-6430.000,0.2743087030632052E-01,0.4151290598004413E+00,0.5506521075632193E+01
-6431.000,0.2670100373074541E-01,0.4139645311012093E+00,0.5197602515541475E+01
-6432.000,0.2599333445121479E-01,0.4126188981267033E+00,0.4888489285881134E+01
-6433.000,0.2519403472947873E-01,0.4111177330422084E+00,0.4576105803831320E+01
-6434.000,0.2446622057047727E-01,0.4094891517810518E+00,0.4262457690975287E+01
-6435.000,0.2370333214928724E-01,0.4077639707824370E+00,0.3949983180342399E+01
-6436.000,0.2297647732423766E-01,0.4059820737121093E+00,0.3630409318715770E+01
-6437.000,0.2220970360796826E-01,0.4041803692185788E+00,0.3311363315073506E+01
-6438.000,0.2146086646346172E-01,0.4023996593711936E+00,0.2991459159643001E+01
-6439.000,0.2076722529457174E-01,0.4006832181470517E+00,0.2664350434506503E+01
-6440.000,0.2004289659260536E-01,0.3990693956196696E+00,0.2339123212146632E+01
-6441.000,0.1932688419254860E-01,0.3975943114950509E+00,0.2006545162504959E+01
-6442.000,0.1867465317797311E-01,0.3962977887500505E+00,0.1675620016655774E+01
-6443.000,0.1804954542969312E-01,0.3952081231906412E+00,0.1338296332416152E+01
-6444.000,0.1736993359015298E-01,0.3943533245885714E+00,0.9968058866877376E+00
-6445.000,0.1682368273718011E-01,0.3937609255790194E+00,0.6580819889464493E+00
-6446.000,0.1624450445022053E-01,0.3934462071943730E+00,0.3095407850994665E+00
-6447.000,0.1573276570109232E-01,0.3934182298951616E+00,0.6243609901943442E+01
-6448.000,0.1521596973826649E-01,0.3936881936391670E+00,0.5894146573951142E+01
-6449.000,0.1478988901879291E-01,0.3942489777928068E+00,0.5538304694244507E+01
-6450.000,0.1439453158892393E-01,0.3950915871694877E+00,0.5180873970622416E+01
-6451.000,0.1399132088603956E-01,0.3962004616595138E+00,0.4822340895658833E+01
-6452.000,0.1369678410633189E-01,0.3975475287338617E+00,0.4459491944211408E+01
-6453.000,0.1343140813842761E-01,0.3990992656934925E+00,0.4099401095612663E+01
-6454.000,0.1318942859091648E-01,0.4008211390731741E+00,0.3728543605734949E+01
-6455.000,0.1303013297299278E-01,0.4026663445561290E+00,0.3365983900281108E+01
-6456.000,0.1291254999713043E-01,0.4045897281614093E+00,0.2998394628785977E+01
-6457.000,0.1289256126750095E-01,0.4065476208035646E+00,0.2628539398009107E+01
-6458.000,0.1290548964067289E-01,0.4084897046416058E+00,0.2263563313348955E+01
-6459.000,0.1293920064937736E-01,0.4103711885662005E+00,0.1898464759276294E+01
-6460.000,0.1316518232829903E-01,0.4121562988823784E+00,0.1537873141853755E+01
-6461.000,0.1327576512755456E-01,0.4138008916290293E+00,0.1175291748948703E+01
-6462.000,0.1353047504372491E-01,0.4152721973055113E+00,0.8205088390243045E+00
-6463.000,0.1382088952197776E-01,0.4165447633640625E+00,0.4705159962800938E+00
-6464.000,0.1411317190511166E-01,0.4175875110049076E+00,0.1166859165664231E+00
-6465.000,0.1445086145075458E-01,0.4183785559531503E+00,0.6055221954135872E+01
-6466.000,0.1480657179483988E-01,0.4189050500517455E+00,0.5714695104044820E+01
-6467.000,0.1521607286133457E-01,0.4191505708791740E+00,0.5371059190387395E+01
-6468.000,0.1559614471031032E-01,0.4191111669213906E+00,0.5037786855797633E+01
-6469.000,0.1599094003716748E-01,0.4187915350927893E+00,0.4700198436422685E+01
-6470.000,0.1642238063456754E-01,0.4181941467373286E+00,0.4370642901791422E+01
-6471.000,0.1683837691841147E-01,0.4173386817161597E+00,0.4039637127456926E+01
-6472.000,0.1721092774665671E-01,0.4162488377309881E+00,0.3708082103085671E+01
-6473.000,0.1764168740656725E-01,0.4149511606679326E+00,0.3384125852252473E+01
-6474.000,0.1803221989717792E-01,0.4134825550030169E+00,0.3053891601105446E+01
-6475.000,0.1844038421305716E-01,0.4118835383757378E+00,0.2727615762962488E+01
-6476.000,0.1880109239884093E-01,0.4101887752900666E+00,0.2402356967766469E+01
-6477.000,0.1918488869156577E-01,0.4084431770264664E+00,0.2076610153855999E+01
-6478.000,0.1960651233327942E-01,0.4066894620225851E+00,0.1751399693320231E+01
-6479.000,0.1987243473149112E-01,0.4049636915964424E+00,0.1426220320141692E+01
-6480.000,0.2026322598425800E-01,0.4033070844226264E+00,0.1103640588258799E+01
-6481.000,0.2057340750076513E-01,0.4017576483256331E+00,0.7782950395992279E+00
-6482.000,0.2082368453163403E-01,0.4003453636964179E+00,0.4537213745294206E+00
-6483.000,0.2112198984212503E-01,0.3991050695957218E+00,0.1313188123390017E+00
-6484.000,0.2131845872629180E-01,0.3980619953738968E+00,0.6091143262910130E+01
-6485.000,0.2154690823554200E-01,0.3972374943855624E+00,0.5764881802305116E+01
-6486.000,0.2169259954118924E-01,0.3966496064105149E+00,0.5443328682261453E+01
-6487.000,0.2180951610416065E-01,0.3963069898364511E+00,0.5118850973444884E+01
-6488.000,0.2196052219789772E-01,0.3962085808822113E+00,0.4795596213671918E+01
-6489.000,0.2198242800293637E-01,0.3963504780017965E+00,0.4470852756934834E+01
-6490.000,0.2199642680339360E-01,0.3967176731049304E+00,0.4148011887255707E+01
-6491.000,0.2206653583071820E-01,0.3972899181842224E+00,0.3826225534608883E+01
-6492.000,0.2194175943522248E-01,0.3980457257094905E+00,0.3500344584914982E+01
-6493.000,0.2191652613526594E-01,0.3989545472730157E+00,0.3178829494243222E+01
-6494.000,0.2178885940629208E-01,0.3999866200548369E+00,0.2856622586846894E+01
-6495.000,0.2167688443059243E-01,0.4011125878940686E+00,0.2532118891136282E+01
-6496.000,0.2149662222150771E-01,0.4023002792970488E+00,0.2210383969038490E+01
-6497.000,0.2127332108979614E-01,0.4035217648775306E+00,0.1889337641785643E+01
-6498.000,0.2109964042486909E-01,0.4047507319008060E+00,0.1565312823889130E+01
-6499.000,0.2079236166028616E-01,0.4059596829598108E+00,0.1245175224419012E+01
-6500.000,0.2048483129260358E-01,0.4071246456820640E+00,0.9220036469022652E+00
-6501.000,0.2018533231213744E-01,0.4082256927947856E+00,0.6014673161524735E+00
-6502.000,0.1978848266279379E-01,0.4092408084090990E+00,0.2780449560312812E+00
-6503.000,0.1940246833696894E-01,0.4101525815654543E+00,0.6238177259518209E+01
-6504.000,0.1895237659440919E-01,0.4109484082784028E+00,0.5916304712299626E+01
-6505.000,0.1848750465857735E-01,0.4116136143899922E+00,0.5591807799615435E+01
-6506.000,0.1802850930896350E-01,0.4121415491292120E+00,0.5263422490722665E+01
-6507.000,0.1742084766378788E-01,0.4125274112172503E+00,0.4939667263321862E+01
-6508.000,0.1695390868341085E-01,0.4127705556276514E+00,0.4609015228575019E+01
-6509.000,0.1635406955416253E-01,0.4128738991060263E+00,0.4275842087710737E+01
-6510.000,0.1574863712294974E-01,0.4128458379318153E+00,0.3942290125696228E+01
-6511.000,0.1519935110370520E-01,0.4126936263120914E+00,0.3603018783164825E+01
-6512.000,0.1459971539973042E-01,0.4124271517856141E+00,0.3263383158431433E+01
-6513.000,0.1401314825238042E-01,0.4120574664919497E+00,0.2912463818788201E+01
-6514.000,0.1343944858729198E-01,0.4115946582692502E+00,0.2566903557908882E+01
-6515.000,0.1288713059157802E-01,0.4110485001302498E+00,0.2210978199454120E+01
-6516.000,0.1236108834266468E-01,0.4104313251151230E+00,0.1847075176351497E+01
-6517.000,0.1181532910267459E-01,0.4097516199091754E+00,0.1485089699297765E+01
-6518.000,0.1134535863571396E-01,0.4090201205479697E+00,0.1108944897271879E+01
-6519.000,0.1093779395038812E-01,0.4082502201563710E+00,0.7321681077553368E+00
-6520.000,0.1051093484265061E-01,0.4074553592367811E+00,0.3425412176870557E+00
-6521.000,0.1021008770812996E-01,0.4066486157709699E+00,0.6232301342702117E+01
-6522.000,0.9967359283845342E-02,0.4058476901248180E+00,0.5836309245483547E+01
-6523.000,0.9816474590334452E-02,0.4050662161634321E+00,0.5424865875746522E+01
-6524.000,0.9755441934072137E-02,0.4043187345377874E+00,0.5019034647298718E+01
-6525.000,0.9748221566142660E-02,0.4036213764255925E+00,0.4609509001607457E+01
-6526.000,0.9974291736516207E-02,0.4029853959342061E+00,0.4199286951761444E+01
-6527.000,0.1015574305864666E-01,0.4024233050724843E+00,0.3790884604352032E+01
-6528.000,0.1050932457546320E-01,0.4019466556518335E+00,0.3390528404752763E+01
-6529.000,0.1098001603614850E-01,0.4015650972291624E+00,0.2995250348457891E+01
-6530.000,0.1146569403541931E-01,0.4012869548076587E+00,0.2607467188286380E+01
-6531.000,0.1211132759053796E-01,0.4011228197452802E+00,0.2225368399357830E+01
-6532.000,0.1269708535745236E-01,0.4010787850588760E+00,0.1856815232976190E+01
-6533.000,0.1346114304559682E-01,0.4011604425196020E+00,0.1491093676547560E+01
-6534.000,0.1417883246173689E-01,0.4013731266854556E+00,0.1132308855913418E+01
-6535.000,0.1488624308363376E-01,0.4017167472344144E+00,0.7822126200883046E+00
-6536.000,0.1569982585865367E-01,0.4021867320041251E+00,0.4357782698369936E+00
-6537.000,0.1648296691114317E-01,0.4027787221769885E+00,0.9451768383859438E-01
-6538.000,0.1722635098669013E-01,0.4034796155765604E+00,0.6037724304628336E+01
-6539.000,0.1804335237703288E-01,0.4042750139355967E+00,0.5706294937736595E+01
-6540.000,0.1881815843981286E-01,0.4051469794642639E+00,0.5375228295968333E+01
-6541.000,0.1963374999378738E-01,0.4060719706683112E+00,0.5045463513279101E+01
-6542.000,0.2038185743844501E-01,0.4070250184158811E+00,0.4722478261569495E+01
-6543.000,0.2118869767947367E-01,0.4079831412568536E+00,0.4400528344133638E+01
-6544.000,0.2200303141327656E-01,0.4089168751030530E+00,0.4078644517169996E+01
-6545.000,0.2272389673186473E-01,0.4097996376850547E+00,0.3764164377459050E+01
-6546.000,0.2354121163308374E-01,0.4106060747776901E+00,0.3446847511874204E+01
-6547.000,0.2429727443239760E-01,0.4113086723033468E+00,0.3136528678741637E+01
-6548.000,0.2504374682027148E-01,0.4118850109141816E+00,0.2823962571290354E+01
-6549.000,0.2577347107472528E-01,0.4123156958002358E+00,0.2515460116522032E+01
-6550.000,0.2650110299569973E-01,0.4125809338770889E+00,0.2210347364605988E+01
-6551.000,0.2719836542817964E-01,0.4126683110922236E+00,0.1901486120109798E+01
-6552.000,0.2787352280504814E-01,0.4125673306278148E+00,0.1598802234078981E+01
-6553.000,0.2849505293927487E-01,0.4122725847998023E+00,0.1295199636684265E+01
-6554.000,0.2918825697898525E-01,0.4117857431256016E+00,0.9912891161692148E+00
-6555.000,0.2974415958735901E-01,0.4111129988340587E+00,0.6896555956914785E+00
-6556.000,0.3032401487307419E-01,0.4102667936967399E+00,0.3871858329074760E+00
-6557.000,0.3093863224222623E-01,0.4092668587593748E+00,0.8599608697518324E-01
-6558.000,0.3143029502955828E-01,0.4081388884725433E+00,0.6067155928898691E+01
-6559.000,0.3196470413695813E-01,0.4069121605983478E+00,0.5764722184700812E+01
-6560.000,0.3245664563395453E-01,0.4056231034310213E+00,0.5464563867163291E+01
-6561.000,0.3294459622738601E-01,0.4043086625509006E+00,0.5160778396237428E+01
-6562.000,0.3338968251559199E-01,0.4030104312333123E+00,0.4858264988707659E+01
-6563.000,0.3381212578699894E-01,0.4017681576929965E+00,0.4556917869642566E+01
-6564.000,0.3426331545689597E-01,0.4006209724738229E+00,0.4251816122797950E+01
-6565.000,0.3466343240167075E-01,0.3996070307066197E+00,0.3949677895649135E+01
-6566.000,0.3502606121137410E-01,0.3987614086711530E+00,0.3645223750524718E+01
-6567.000,0.3542182656934533E-01,0.3981144246149868E+00,0.3342656679647056E+01
-6568.000,0.3580206346299124E-01,0.3976937085778867E+00,0.3038541016645023E+01
-6569.000,0.3606127470659546E-01,0.3975191001543624E+00,0.2734900149850050E+01
-6570.000,0.3644081332624548E-01,0.3976015112912302E+00,0.2433619407050997E+01
-6571.000,0.3668213353204707E-01,0.3979468551711545E+00,0.2129877153794891E+01
-6572.000,0.3693897111102547E-01,0.3985521525160180E+00,0.1828042122880520E+01
-6573.000,0.3716380142810652E-01,0.3994009560617554E+00,0.1527471270601424E+01
-6574.000,0.3735233458923531E-01,0.4004743854695620E+00,0.1226639300133064E+01
-6575.000,0.3753453717268270E-01,0.4017395156501900E+00,0.9262691967769143E+00
-6576.000,0.3763490659778779E-01,0.4031581796514178E+00,0.6280773530006583E+00
-6577.000,0.3773993558441676E-01,0.4046915740894585E+00,0.3293767425034382E+00
-6578.000,0.3785577414162048E-01,0.4062901011008643E+00,0.3265778582000767E-01
-6579.000,0.3782934308731955E-01,0.4079062214394324E+00,0.6018755969095610E+01
-6580.000,0.3787390164505205E-01,0.4094984877674112E+00,0.5723683667680847E+01
-6581.000,0.3785805315031847E-01,0.4110170653829423E+00,0.5428999157055129E+01
-6582.000,0.3778994276980200E-01,0.4124199721887776E+00,0.5134154434635057E+01
-6583.000,0.3772515088347122E-01,0.4136745287058510E+00,0.4840943386781417E+01
-6584.000,0.3759426960432013E-01,0.4147431953849585E+00,0.4549376220709672E+01
-6585.000,0.3752184661738278E-01,0.4155998815343470E+00,0.4254566014595680E+01
-6586.000,0.3729334518448946E-01,0.4162275147521509E+00,0.3964577897430611E+01
-6587.000,0.3712793852383722E-01,0.4166069035670091E+00,0.3672921948635017E+01
