time,eccentricity,obliquity,precession
-114.0,0.044093525663840921,,4.9295510274515486
-115.0,0.044123659764748149,,4.8877952359381389
-116.0,0.044102756518571033,,4.8447234908200532
-117.0,0.0440296001131718,,4.8045935480459052
-118.0,0.043959774593847124,,4.7624209251900771
-119.0,0.043813430416980798,,4.7207293385371845
-120.0,0.04361621385921223,,4.6806833777881307
-121.0,0.043402332827481654,,4.639488402164317
-122.0,0.043172339891788619,,4.5994712513872109
-123.0,0.042809084949913187,,4.5592426437527624
-124.0,0.042507907514907323,,4.5201274821781459
-125.0,0.042132000897360897,,4.4813245134439823
-126.0,0.041686869521155814,,4.4421696834613353
-127.0,0.041265067218140154,,4.4045594303828715
-128.0,0.040771568408676677,,4.3684590746501577
-129.0,0.040291057278962525,,4.3299369246926815
-130.0,0.039733132152155418,,4.2960920579427562
-131.0,0.039185279895870076,,4.2608744805470176
-132.0,0.038649629137698802,,4.2267976567865002
-133.0,0.038024411681947222,,4.1945627854430967
-134.0,0.037404724401822041,,4.1627818526950637
-135.0,0.036878369020509727,,4.132980485534441
-136.0,0.036174708589320696,,4.1031048171191671
-137.0,0.035601564823508937,,4.0758794308542257
-138.0,0.034992830942225869,,4.0506991318529639
-139.0,0.034363404873180889,,4.0247797699888057
-140.0,0.033770124968321324,,4.0028795967934627
-141.0,0.033160016736199838,,3.9823738216218465
-142.0,0.032583150732655233,,3.9615672234220014
-143.0,0.032029790649994054,,3.9450337846481878
-144.0,0.031422996675933464,,3.9283636019528556
-145.0,0.030987446534463094,,3.9141062991056779
-146.0,0.030447207904232339,,3.9005174176755597
-147.0,0.029991067254656219,,3.8893233623019969
-148.0,0.029637635894017959,,3.8793217355891025
-149.0,0.029243579882685958,,3.8704786962492062
-150.0,0.02894465803790431,,3.86140162849658
-151.0,0.028697834874631744,,3.857351925872341
-152.0,0.028514837046180873,,3.8491651394654829
-153.0,0.02836421476895265,,3.8441958991702796
-154.0,0.028293857789705733,,3.8410131822935054
-155.0,0.028290591037576453,,3.8343137286663658
-156.0,0.028350408939005922,,3.8305201921441934
-157.0,0.028423648330007246,,3.8257642556589975
-158.0,0.028635751121677822,,3.8202072281743584
-159.0,0.028857788174847847,,3.8143011421661996
-160.0,0.029095386898453948,,3.8074461199492582
-161.0,0.029466387777354171,,3.8003115460655161
-162.0,0.029813703253371578,,3.7917902450459211
-163.0,0.030207414919365343,,3.780541375166889
-164.0,0.030645349960492549,,3.7714711675970145
-165.0,0.031126896597793278,,3.7580977311119441
-166.0,0.031578033223738242,,3.7432036285193093
-167.0,0.032105493861384268,,3.7299866127984407
-168.0,0.032600180355293655,,3.7119370234176374
-169.0,0.03316514171693364,,3.6940933195019103
-170.0,0.033654076059388721,,3.6747760241405181
-171.0,0.034217544641503346,,3.654274968139632
-172.0,0.034786742711488641,,3.6315998868154926
-173.0,0.03527739551016694,,3.608779637388329
-174.0,0.035860350293457736,,3.5838117743391513
-175.0,0.036408853994483466,,3.559372501305472
-176.0,0.036924429388603339,,3.5313315611249516
-177.0,0.037486807287599122,,3.5048762670402951
-178.0,0.038018556204222474,,3.4772934107464084
-179.0,0.038568826744968289,,3.4470444803879614
-180.0,0.039085628295446283,,3.4184635698810277
-181.0,0.039601289466368206,,3.3893675988985903
-182.0,0.040191276428586498,,3.3572093207281095
-183.0,0.040629982706824982,,3.3281984394315707
-184.0,0.041180962006602012,,3.2963918720272374
-185.0,0.041705302377847309,,3.2656898670769428
-186.0,0.04215839777809121,,3.2340532603030576
-187.0,0.042641060609706016,,3.2020382868235098
-188.0,0.043141767449993075,,3.1716289592158287
-189.0,0.043544884274451426,,3.1379840320538945
-190.0,0.044011630838215174,,3.1064384090212447
-191.0,0.044395717791079099,,3.0743151674057443
-192.0,0.044828054460811999,,3.0404052268356043
-193.0,0.045204150906063466,,3.007582780292589
-194.0,0.045542966029843285,,2.9740856430724616
-195.0,0.045974764428673077,,2.9396308415305112
-196.0,0.046275390683393799,,2.9055503009965538
-197.0,0.046609637264888829,,2.8703616714777938
-198.0,0.046982388960275283,,2.8360056578541673
-199.0,0.047280557965328075,,2.8000556314400171
-200.0,0.047580268749154594,,2.7639996798580277
-201.0,0.047900538144351801,,2.7293530220540898
-202.0,0.048182952692017146,,2.6916375895984821
-203.0,0.048464866502197265,,2.6558056957020093
-204.0,0.048720699953247432,,2.6189989094142478
-205.0,0.048977593356273774,,2.5819876180137764
-206.0,0.049255116253928158,,2.5445047252216755
-207.0,0.049396771970556273,,2.5072034841997191
-208.0,0.049675044413605228,,2.4698277664807926
-209.0,0.049837429280852268,,2.4314823650841504
-210.0,0.049977208599947857,,2.3933782686894824
-211.0,0.050142147456442333,,2.3552639662351771
-212.0,0.050268762172108059,,2.3167435377991028
-213.0,0.050337248830096756,,2.276892713106307
-214.0,0.050421334087119324,,2.2388619067185642
-215.0,0.050458835814864919,,2.1989449680849216
-216.0,0.050500277069310234,,2.1586983607750092
-217.0,0.050455337605618586,,2.1194278709302665
-218.0,0.050442405800392685,,2.0788397065408146
-219.0,0.050412007281730661,,2.0379446596047845
-220.0,0.050291358423731843,,1.9979375094886735
-221.0,0.05020266345853177,,1.9561246921013984
-222.0,0.050081652573810025,,1.916662590318311
-223.0,0.049895051544816847,,1.874126183362022
-224.0,0.049692153673045886,,1.8339739315862378
-225.0,0.049466474384842862,,1.7935577958314615
-226.0,0.049182502225591201,,1.7511080412082667
-227.0,0.0488730926399185,,1.7112291775257953
-228.0,0.048475878228337259,,1.6703191830318898
-229.0,0.04815250027833276,,1.6285483763915645
-230.0,0.047643633319959147,,1.588338862884711
-231.0,0.047177130847601188,,1.5471408359779089
-232.0,0.046698928523298218,,1.5066704049979487
-233.0,0.046088038643954325,,1.4657207278693281
-234.0,0.045509977023037211,,1.4246829560269356
-235.0,0.044888655898662609,,1.385795229059265
-236.0,0.044218153246278889,,1.3440217472077596
-237.0,0.043524317778085179,,1.304944811833642
-238.0,0.042787682312436778,,1.2664735922868426
-239.0,0.042049071365425468,,1.226469321134793
-240.0,0.041275978589297033,,1.1890891795692227
-241.0,0.040419224992368379,,1.1512691883524628
-242.0,0.039655105766183023,,1.115254201402343
-243.0,0.038778647631031705,,1.0786230061685345
-244.0,0.037876372777160799,,1.0444572719130409
-245.0,0.03705937603495945,,1.0111337440185713
-246.0,0.036105130268287246,,0.97849894503464707
-247.0,0.035214550181764184,,0.94715175380437522
-248.0,0.034282646824271741,,0.91898635925270078
-249.0,0.033359701712518279,,0.89039815858901328
-250.0,0.032422638185372672,,0.86392177627683164
-251.0,0.031479670881336776,,0.840735670416076
-252.0,0.030546785025783972,,0.81785524308428226
-253.0,0.029672359438761661,,0.7975849373070325
-254.0,0.028702348107765646,,0.77957278260946872
-255.0,0.027875612154598488,,0.76419788662572152
-256.0,0.027031423200483864,,0.75075598879067051
-257.0,0.026184948180208868,,0.7391178840170749
-258.0,0.025446675457699221,,0.73163137508880371
-259.0,0.024757549977033493,,0.72680884924727351
-260.0,0.024071724059313609,,0.72103162377229513
-261.0,0.023521444531619605,,0.72413979159049724
-262.0,0.023004300753582327,,0.72523232093881163
-263.0,0.022586849883890533,,0.72925521309788621
-264.0,0.022217906374351427,,0.73795919817650724
-265.0,0.021954887949147781,,0.74624027141913807
-266.0,0.021804926497421474,,0.75482393593359731
-267.0,0.021666458672966016,,0.76755234372606029
-268.0,0.021670486135804471,,0.77604583338740873
-269.0,0.021773801496793775,,0.78831813240594961
-270.0,0.021890523646261248,,0.7954189935619409
-271.0,0.022111887525023226,,0.80373398843715549
-272.0,0.02245331299418191,,0.81066608076631397
-273.0,0.022746962884175638,,0.81130929922576023
-274.0,0.023185999018600693,,0.81402796380152331
-275.0,0.023611600004230279,,0.81227111569049093
-276.0,0.024103288346087159,,0.80543007572210712
-277.0,0.024610833603793826,,0.79869958848425071
-278.0,0.025113660623202222,,0.78838943880713508
-279.0,0.02573332001690205,,0.77257872934999128
-280.0,0.026240943481754118,,0.75752568323029834
-281.0,0.026830230663491321,,0.73775736224352784
-282.0,0.027457362766871787,,0.71637018535938246
-283.0,0.028011272072297092,,0.69277495505681053
-284.0,0.028597946467678687,,0.66635480003368386
-285.0,0.029225516878876857,,0.64126785406755449
-286.0,0.029767618074230544,,0.61032729034863564
-287.0,0.030363580521612293,,0.58085373870820778
-288.0,0.030896016822250263,,0.55079430445717303
-289.0,0.031475079545563396,,0.51716877662650695
-290.0,0.031982978894991729,,0.48374317566777592
-291.0,0.032460485694013864,,0.45142777271491941
-292.0,0.033006173071052455,,0.41481998827156286
-293.0,0.033419949683449933,,0.38064727066648807
-294.0,0.03385460966595133,,0.34422822891189853
-295.0,0.034286740267247554,,0.30853913409213618
-296.0,0.034643448408864463,,0.27137011243711662
-297.0,0.034973238055751595,,0.23369276318139587
-298.0,0.035312231334171225,,0.1969278791365392
-299.0,0.035576651328766924,,0.15828140427320481
-300.0,0.035854568916153476,,0.11873470424174037
-301.0,0.036051348054361228,,0.081105642371278819
-302.0,0.03628628663136392,,0.040771297127361272
-303.0,0.03646573825750226,,0.00061650725994955025
-304.0,0.036599813151038413,,6.2439979860848904
-305.0,0.036739525357139022,,6.2031699462280967
-306.0,0.036901706537386066,,6.1624675018827162
-307.0,0.036914228121626161,,6.1201962923847324
-308.0,0.037053129603032128,,6.0800506117377813
-309.0,0.037108699756898254,,6.0376637471035348
-310.0,0.037115862354846513,,5.9954819165622384
-311.0,0.037178959576436639,,5.9541623781311799
-312.0,0.037141218550044111,,5.91245047181246
-313.0,0.037168107924167082,,5.8691400082875296
-314.0,0.037086193185845127,,5.8278931559167884
-315.0,0.037025018531358249,,5.785351862663382
-316.0,0.036990274926255902,,5.742210193842479
-317.0,0.036819670137261916,,5.6998362538244045
-318.0,0.036720949295112423,,5.6561865523702259
-319.0,0.036604463755650962,,5.6140848330448865
-320.0,0.036399972977683069,,5.5689368221552753
-321.0,0.03623710028352211,,5.5258615983429067
-322.0,0.036040452427257029,,5.4827545779473414
-323.0,0.035810068828552359,,5.4366889107464367
-324.0,0.035593191811487741,,5.3931424180849206
-325.0,0.035289979727667287,,5.3483226422273642
-326.0,0.035092728070801077,,5.3023720660634162
-327.0,0.034736338103748425,,5.2571974576740015
-328.0,0.034442203061414239,,5.211193007806795
-329.0,0.034152170065632301,,5.1647240264752812
-330.0,0.033777339913741114,,5.118505649321003
-331.0,0.033428864407839341,,5.0699420346274966
-332.0,0.033057363395789283,,5.0251554196584305
-333.0,0.032675867043479856,,4.9754756938912204
-334.0,0.032244849044003057,,4.9276950980363932
-335.0,0.031792309620113708,,4.8809059906063696
-336.0,0.031365071581022023,,4.8309220701622451
-337.0,0.030858714517278989,,4.7817050917024417
-338.0,0.030306390534137157,,4.7331654707452477
-339.0,0.029822818808995212,,4.6818653862950752
-340.0,0.029225367796684637,,4.6317838808655392
-341.0,0.028623895323556227,,4.5792334694856027
-342.0,0.028026691473999752,,4.5282874876635777
-343.0,0.027401329180751256,,4.4748659361939724
-344.0,0.026701844240629179,,4.4201178532829424
-345.0,0.026067947343802744,,4.3676028283155617
-346.0,0.025336648770743396,,4.3113085210329878
-347.0,0.024663138625743309,,4.2556492419103202
-348.0,0.023890592768489056,,4.1996206171632071
-349.0,0.02314881844026068,,4.1432494970875045
-350.0,0.022429609136037247,,4.0850845107584366
-351.0,0.021561444335559867,,4.0274019182058627
-352.0,0.020795919844341842,,3.9687377971848563
-353.0,0.019977835696019023,,3.9104244123764258
-354.0,0.019087750323979143,,3.8477313943138829
-355.0,0.018247134155573299,,3.7882789439546078
-356.0,0.017356878309601993,,3.7267825818871483
-357.0,0.016467472017518862,,3.6597249965085146
-358.0,0.015551906480998249,,3.5984520224245355
-359.0,0.014606290090706523,,3.5298482610550805
-360.0,0.013724927361959641,,3.4616439213031502
-361.0,0.012752183929827653,,3.3899007626866928
-362.0,0.011785058062374945,,3.314751069576964
-363.0,0.010917718678768763,,3.2395150376874926
-364.0,0.0099137537640883143,,3.1508517103776361
-365.0,0.0090337844572830409,,3.0640195794885705
-366.0,0.0081104210703999719,,2.9694138906126497
-367.0,0.0072558527240789653,,2.8591104750763403
-368.0,0.0063973370967711756,,2.7384594437089458
-369.0,0.0055350328209572862,,2.6099474652285788
-370.0,0.0048449440246018651,,2.4428466980444941
-371.0,0.0040928476393762648,,2.2492428900710326
-372.0,0.0034989908016525126,,1.9994304187998844
-373.0,0.0030912202933063128,,1.7050654362245441
-374.0,0.0028871982420743958,,1.3381804421227397
-375.0,0.0029889153884208007,,0.97307398750942564
-376.0,0.0032918139500459449,,0.65286849438745875
-377.0,0.0038052682429325036,,0.38591334778062425
-378.0,0.0044397522894144949,,0.19080120388757305
-379.0,0.00510566416605458,,0.0046935025230281369
-380.0,0.0058017613679973816,,6.161568751194002
-381.0,0.006536523066371638,,6.0409868179905644
-382.0,0.0072704695762550531,,5.9294329117709719
-383.0,0.0079684576680520511,,5.8382097816777794
-384.0,0.0086191881050878289,,5.7485805475504677
-385.0,0.0093605288522937008,,5.6673186317982971
-386.0,0.0099234696940756536,,5.5850076799468429
-387.0,0.010539033901357851,,5.5096362965661863
-388.0,0.011125865891633743,,5.4377842529274005
-389.0,0.01163472211395452,,5.3607476556001474
-390.0,0.012146958156013249,,5.2892282923968814
-391.0,0.012594150123499426,,5.2216895293213748
-392.0,0.013054597964831133,,5.1463564012295482
-393.0,0.013452536312221089,,5.0788281525484482
-394.0,0.013804219855196207,,5.0087229902041965
-395.0,0.014186293363997415,,4.9401223612917349
-396.0,0.014503684375368212,,4.8724735727769506
-397.0,0.014752405329719978,,4.801708860536241
-398.0,0.015056431602353256,,4.7393352996374771
-399.0,0.015280713080424125,,4.6692129722916276
-400.0,0.015459241573555226,,4.6033886394192329
-401.0,0.015656146676107145,,4.5410339562938606
-402.0,0.015754552135321141,,4.474206832452218
-403.0,0.015903849708271984,,4.4105400282986702
-404.0,0.015896093191377095,,4.3472899092349975
-405.0,0.0159569651941215,,4.284079603658431
-406.0,0.015956631948420095,,4.219763517441999
-407.0,0.015857742876638665,,4.1562184736640919
-408.0,0.015812403566859576,,4.0918619224120114
-409.0,0.01569552820636522,,4.0297493520941412
-410.0,0.015548754467394916,,3.9603201086927902
-411.0,0.015383071560954729,,3.8988959698900527
-412.0,0.01518010695341367,,3.8326186956295172
-413.0,0.014999695440745685,,3.7635997806461221
-414.0,0.014722550116940205,,3.6981666908623132
-415.0,0.0144661606644103,,3.6305724086822484
-416.0,0.014259871395358073,,3.5597817281501971
-417.0,0.013888537415112893,,3.4911149638907792
-418.0,0.013647611208110423,,3.419938465740425
-419.0,0.013327869558387499,,3.3511681010909342
-420.0,0.012997678422393379,,3.2763268627513393
-421.0,0.012655646917508411,,3.204036485299846
-422.0,0.012291788407029472,,3.1335905991162147
-423.0,0.011934848412461094,,3.0531717883206779
-424.0,0.011553538429819753,,2.9786063231194486
-425.0,0.011114281016512092,,2.8975936127108106
-426.0,0.010774728865861616,,2.8160383241764362
-427.0,0.010335210473466699,,2.7277916838614447
-428.0,0.0099175724057602981,,2.6382764082084535
-429.0,0.0095683391045432165,,2.5466242840466693
-430.0,0.0091566869563226572,,2.4455787615307503
-431.0,0.0088161286773172625,,2.339506877874725
-432.0,0.0084414478455057951,,2.2372706242577527
-433.0,0.0081701895800490431,,2.1191124062316318
-434.0,0.0078927419125553542,,1.9971173681682473
-435.0,0.0076060313411146852,,1.8773077969711967
-436.0,0.0074708256461901721,,1.7432435869904004
-437.0,0.0073057545514511541,,1.612386908204217
-438.0,0.0072137260263546998,,1.4696714385906318
-439.0,0.0071839576728436804,,1.3331156391397458
-440.0,0.007212464192672104,,1.1960557678401085
-441.0,0.0073270513597188548,,1.0460680288293698
-442.0,0.0074337934244588909,,0.91742885250835127
-443.0,0.0076604855878082143,,0.77895019080155325
-444.0,0.0079655135350153103,,0.64972467661860023
-445.0,0.0082388711412321007,,0.52305576784337582
-446.0,0.0086246583558785873,,0.40481858090719847
-447.0,0.0090840405586695254,,0.29385519730003296
-448.0,0.009496806720874329,,0.18006513151633818
-449.0,0.010044453538540936,,0.08116842287199777
-450.0,0.01054143469728564,,6.2670369880083285
-451.0,0.011163392623840784,,6.1715396508747506
-452.0,0.011737134815236415,,6.0843971506506254
-453.0,0.012342534773394198,,5.9998217997112757
-454.0,0.013040079473502225,,5.9182096534123589
-455.0,0.013667351583756277,,5.841890523695799
-456.0,0.014334503607110038,,5.7634187007691891
-457.0,0.015026958686269441,,5.6953795326003647
-458.0,0.015710593060900158,,5.6207948004551653
-459.0,0.01639698126039207,,5.5510689669096367
-460.0,0.017069712325119817,,5.4852109180285087
-461.0,0.017797116597224497,,5.4163979095809553
-462.0,0.018507021248333332,,5.3493483615734361
-463.0,0.019146975785573287,,5.2862385166404113
-464.0,0.019933929843384549,,5.2203843602126163
-465.0,0.020593817185461216,,5.1572056134952264
-466.0,0.021294340102938625,,5.0939504388637147
-467.0,0.022003684026543766,,5.0320248036284987
-468.0,0.022705521254200445,,4.9711688919447248
-469.0,0.023379681651457915,,4.9071848891500967
-470.0,0.024055986365498928,,4.8496601802320711
-471.0,0.024734448904693271,,4.7882391152393993
-472.0,0.025406904620351615,,4.7280311947088673
-473.0,0.026030191530790996,,4.6699137777110806
-474.0,0.026649743800531193,,4.6105094151840103
-475.0,0.027315454908952867,,4.5529086943043273
-476.0,0.027837308101356859,,4.4939568631408138
-477.0,0.028425790472344004,,4.4370211789640814
-478.0,0.028989789521657879,,4.3800062391200134
-479.0,0.029454614995254286,,4.3209983225512527
-480.0,0.029968946316330253,,4.2649414723326089
-481.0,0.030403771229157793,,4.2083507494295622
-482.0,0.030867112706890874,,4.1491584853208465
-483.0,0.03124141908718979,,4.0939894909539856
-484.0,0.031610603310174221,,4.0362184401725703
-485.0,0.031994785241591078,,3.9796732154905881
-486.0,0.03229552371674458,,3.9235269948305542
-487.0,0.032540883492515736,,3.8660125249177741
-488.0,0.032854261698100143,,3.812268762990453
-489.0,0.033023373790668338,,3.7536773211413954
-490.0,0.033216152117084875,,3.6992119117582041
-491.0,0.033359039083123654,,3.6444851697401437
-492.0,0.033469917298717795,,3.5879754485670685
-493.0,0.033544908455586747,,3.5335299536423213
-494.0,0.033523241712729093,,3.4799566743408583
-495.0,0.033563082980869602,,3.4247705196120459
-496.0,0.033464887482663956,,3.371419353955579
-497.0,0.033328868927392057,,3.3175120866521648
-498.0,0.03322080148799595,,3.2650048240700609
-499.0,0.032990095048475644,,3.2112088487947892
-500.0,0.03273638510966425,,3.1586853191824193
-501.0,0.032481719126196962,,3.1067764873811465
-502.0,0.032115180556491645,,3.0550414480970978
-503.0,0.031802458329061381,,3.0025457839176002
-504.0,0.031328336818751017,,2.9527094994089182
-505.0,0.030940519686097154,,2.9024655350244455
-506.0,0.030467118569029485,,2.8514573707486561
-507.0,0.029914314757308307,,2.8043405703576596
-508.0,0.029408493110577201,,2.7553020480479402
-509.0,0.028844470670529726,,2.7094949217275461
-510.0,0.028202505869497099,,2.6625506129491123
-511.0,0.027586458356847914,,2.619277929513609
-512.0,0.026925470828173419,,2.576782511191344
-513.0,0.026208935213021128,,2.5330086747336771
-514.0,0.025496729060820979,,2.4951670609735981
-515.0,0.024727628438792032,,2.4566400571273945
-516.0,0.02399040711784255,,2.4184762470729257
-517.0,0.023159334266975293,,2.3855684371415622
-518.0,0.022350078242627584,,2.3528797478999612
-519.0,0.021580975767971793,,2.3222706104403508
-520.0,0.020694764355681992,,2.2953347778026498
-521.0,0.019891191652802169,,2.2698339757450139
-522.0,0.019091418244181754,,2.2516829302239474
-523.0,0.018261826252214643,,2.230895931180557
-524.0,0.017453465554018076,,2.2195978729578663
-525.0,0.016722883738726831,,2.2134831059611648
-526.0,0.015938931699062357,,2.2060268570645043
-527.0,0.015278859415522407,,2.212474040738059
-528.0,0.014585195252070702,,2.2199707060167757
-529.0,0.014039202543085029,,2.2343811815523935
-530.0,0.013498391138248009,,2.2560668398531423
-531.0,0.013036266105312184,,2.2847703901411718
-532.0,0.012753762810637989,,2.3171951060716589
-533.0,0.012478147245606525,,2.3562886953956275
-534.0,0.012327162169062503,,2.3965069158451859
-535.0,0.012379834924268905,,2.4428900658231787
-536.0,0.012425540944991447,,2.4838771982960108
-537.0,0.012652258766860139,,2.5246516286668959
-538.0,0.012980328035695774,,2.5656235998308774
-539.0,0.013385742826955292,,2.5961016014601168
-540.0,0.013862998043072514,,2.621675497147316
-541.0,0.014441406287507961,,2.6485174751793212
-542.0,0.015067097227553707,,2.6566942278366272
-543.0,0.015740756986587345,,2.6692656056234019
-544.0,0.01644386566871265,,2.6720110980232046
-545.0,0.017219143952406053,,2.668755903193158
-546.0,0.01800988964508712,,2.6626993831116397
-547.0,0.018764545317172421,,2.6518172511258795
-548.0,0.019646850169456082,,2.6373300607021264
-549.0,0.020452863219061961,,2.6200129888477885
-550.0,0.021282152836500031,,2.5981222684858647
-551.0,0.022149078018720941,,2.5775826144740002
-552.0,0.022997580353625105,,2.551441856492378
-553.0,0.023825969065920188,,2.5234213593885535
-554.0,0.024684839093409461,,2.4979047938562768
-555.0,0.025519553791430099,,2.4661620236802033
-556.0,0.026361589538698538,,2.4355076404477387
-557.0,0.027170570561293187,,2.4044206051115609
-558.0,0.027990318128821537,,2.3713227167137312
-559.0,0.028840369821575625,,2.3375777212482625
-560.0,0.02956283860116302,,2.3035208697465244
-561.0,0.030407829188363263,,2.2690671081890965
-562.0,0.031164698828854517,,2.2333883002349992
-563.0,0.031901743857877793,,2.1972258437828813
-564.0,0.032664156915729534,,2.1605744325960003
-565.0,0.03338246068808208,,2.1249559024790834
-566.0,0.034111014205635531,,2.0847446540467409
-567.0,0.034785628251910644,,2.0487037403737816
-568.0,0.035482703092439186,,2.0098478508760316
-569.0,0.03618639677411168,,1.9694917626937318
-570.0,0.036807713947532524,,1.9309888136868878
-571.0,0.037465138148896342,,1.8910180100168765
-572.0,0.038160600996111127,,1.8502893257941637
-573.0,0.038708555875614288,,1.8099700188836996
-574.0,0.039370604606970325,,1.7684036344936342
-575.0,0.03996727678174114,,1.7284179147928425
-576.0,0.040536591980274678,,1.6854213156689346
-577.0,0.041112075659427545,,1.6443140131064438
-578.0,0.041661105557335612,,1.6030603721570373
-579.0,0.042186141091872166,,1.559352962721434
-580.0,0.04270566141255934,,1.5180913491693384
-581.0,0.043134943906191991,,1.474812289656702
