time,variable,value,region
1912.454483,land_surface_air_temperature_anomaly_C,-0.1013859286904335,global
1912.454483,sea_surface_temperature_anomaly_C,-0.3001910150051117,global
1912.454483,surface_temperature_anomaly_C,-0.2265647947788238,global
1912.536619,hadcrut5_surface_temperature_anomaly_C,-0.5102988251999999,global
1912.536619,land_surface_air_temperature_anomaly_C,-0.6617766618728638,global
1912.536619,sea_surface_temperature_anomaly_C,-0.3103929162025451,global
1912.536619,surface_temperature_anomaly_C,-0.4096443951129913,global
1912.621492,hadcrut5_surface_temperature_anomaly_C,-0.5802765657000001,global
1912.621492,land_surface_air_temperature_anomaly_C,-0.7254559397697449,global
1912.621492,sea_surface_temperature_anomaly_C,-0.4076583385467529,global
1912.621492,surface_temperature_anomaly_C,-0.5390725135803223,global
1912.706366,hadcrut5_surface_temperature_anomaly_C,-0.6464319365000002,global
1912.706366,land_surface_air_temperature_anomaly_C,-0.702278196811676,global
1912.706366,sea_surface_temperature_anomaly_C,-0.4640963077545166,global
1912.706366,surface_temperature_anomaly_C,-0.5679130554199219,global
1912.788501,hadcrut5_surface_temperature_anomaly_C,-0.6850321906499999,global
1912.788501,land_surface_air_temperature_anomaly_C,-0.6978819966316223,global
1912.788501,sea_surface_temperature_anomaly_C,-0.4297627508640289,global
1912.788501,surface_temperature_anomaly_C,-0.57333904504776,global
1912.873374,hadcrut5_surface_temperature_anomaly_C,-0.5564262049500003,global
1912.873374,land_surface_air_temperature_anomaly_C,-0.364236444234848,global
1912.873374,sea_surface_temperature_anomaly_C,-0.3954884707927704,global
1912.873374,surface_temperature_anomaly_C,-0.4106361269950866,global
1912.95551,hadcrut5_surface_temperature_anomaly_C,-0.5769098905999995,global
1912.95551,land_surface_air_temperature_anomaly_C,-0.4217922687530517,global
1912.95551,sea_surface_temperature_anomaly_C,-0.3851293325424194,global
1912.95551,surface_temperature_anomaly_C,-0.4284212589263916,global
1913.03833,hadcrut5_surface_temperature_anomaly_C,-0.5463204171000003,global
1913.03833,land_surface_air_temperature_anomaly_C,-0.4412048459053039,global
1913.03833,sea_surface_temperature_anomaly_C,-0.3654826283454895,global
1913.03833,surface_temperature_anomaly_C,-0.3881814479827881,global
1913.123203,hadcrut5_surface_temperature_anomaly_C,-0.5395714659000002,global
1913.123203,land_surface_air_temperature_anomaly_C,-0.5764063000679016,global
1913.123203,sea_surface_temperature_anomaly_C,-0.32610884308815,global
1913.123203,surface_temperature_anomaly_C,-0.4426498413085937,global
1913.199863,hadcrut5_surface_temperature_anomaly_C,-0.6010634391500002,global
1913.199863,land_surface_air_temperature_anomaly_C,-0.6139788627624512,global
1913.199863,sea_surface_temperature_anomaly_C,-0.4078346192836761,global
1913.199863,surface_temperature_anomaly_C,-0.4760444760322571,global
1913.284736,hadcrut5_surface_temperature_anomaly_C,-0.5226397966999999,global
1913.284736,land_surface_air_temperature_anomaly_C,-0.2638901174068451,global
1913.284736,sea_surface_temperature_anomaly_C,-0.3949998617172241,global
1913.284736,surface_temperature_anomaly_C,-0.3623918294906616,global
1913.366872,hadcrut5_surface_temperature_anomaly_C,-0.5475156712499997,global
1913.366872,land_surface_air_temperature_anomaly_C,-0.5210034847259521,global
1913.366872,sea_surface_temperature_anomaly_C,-0.396860122680664,global
1913.366872,surface_temperature_anomaly_C,-0.4287822842597961,global
1913.451745,hadcrut5_surface_temperature_anomaly_C,-0.5459806346499995,global
1913.451745,land_surface_air_temperature_anomaly_C,-0.5252573490142822,global
1913.451745,sea_surface_temperature_anomaly_C,-0.4193050861358642,global
1913.451745,surface_temperature_anomaly_C,-0.4270497262477875,global
1913.533881,hadcrut5_surface_temperature_anomaly_C,-0.4873070045499998,global
1913.533881,land_surface_air_temperature_anomaly_C,-0.0329325571656227,global
1913.533881,sea_surface_temperature_anomaly_C,-0.4097618460655212,global
1913.533881,surface_temperature_anomaly_C,-0.3273293375968933,global
1913.618754,hadcrut5_surface_temperature_anomaly_C,-0.3996714982500001,global
1913.618754,land_surface_air_temperature_anomaly_C,-0.1788078248500824,global
1913.618754,sea_surface_temperature_anomaly_C,-0.4294522404670715,global
1913.618754,surface_temperature_anomaly_C,-0.3449223339557647,global
1913.703628,hadcrut5_surface_temperature_anomaly_C,-0.4182576346,global
1913.703628,land_surface_air_temperature_anomaly_C,-0.2773787975311279,global
1913.703628,sea_surface_temperature_anomaly_C,-0.4460058510303497,global
1913.703628,surface_temperature_anomaly_C,-0.3731198012828827,global
1913.785763,hadcrut5_surface_temperature_anomaly_C,-0.44224254485,global
1913.785763,land_surface_air_temperature_anomaly_C,-0.1936965882778167,global
1913.785763,sea_surface_temperature_anomaly_C,-0.3340504765510559,global
1913.785763,surface_temperature_anomaly_C,-0.2936967611312866,global
1913.870637,hadcrut5_surface_temperature_anomaly_C,-0.36150653395,global
1913.870637,land_surface_air_temperature_anomaly_C,0.1021967828273773,global
1913.870637,sea_surface_temperature_anomaly_C,-0.3009553551673889,global
1913.870637,surface_temperature_anomaly_C,-0.1459200829267501,global
1913.952772,hadcrut5_surface_temperature_anomaly_C,-0.1501376244,global
1913.952772,land_surface_air_temperature_anomaly_C,0.2622938752174377,global
1913.952772,sea_surface_temperature_anomaly_C,-0.2758426368236542,global
1913.952772,surface_temperature_anomaly_C,-0.068849503993988,global
1914.03833,hadcrut5_surface_temperature_anomaly_C,-0.07075577262958,global
1914.03833,land_surface_air_temperature_anomaly_C,0.4840558171272278,global
1914.03833,sea_surface_temperature_anomaly_C,-0.2091563940048217,global
1914.03833,surface_temperature_anomaly_C,0.0891703441739082,global
1914.123203,hadcrut5_surface_temperature_anomaly_C,-0.2554502588,global
1914.123203,land_surface_air_temperature_anomaly_C,0.0493505485355854,global
1914.123203,sea_surface_temperature_anomaly_C,-0.2302273958921432,global
1914.123203,surface_temperature_anomaly_C,-0.1087660565972328,global
1914.199863,hadcrut5_surface_temperature_anomaly_C,-0.3918199214500001,global
1914.199863,land_surface_air_temperature_anomaly_C,-0.2353686541318893,global
1914.199863,sea_surface_temperature_anomaly_C,-0.2641252279281616,global
1914.199863,surface_temperature_anomaly_C,-0.2485882192850113,global
1914.284736,hadcrut5_surface_temperature_anomaly_C,-0.4009329019500001,global
1914.284736,land_surface_air_temperature_anomaly_C,-0.2189455926418304,global
1914.284736,sea_surface_temperature_anomaly_C,-0.2752136886119842,global
1914.284736,surface_temperature_anomaly_C,-0.2679072022438049,global
1914.366872,hadcrut5_surface_temperature_anomaly_C,-0.3085115146000001,global
1914.366872,land_surface_air_temperature_anomaly_C,-0.0610206797719001,global
1914.366872,sea_surface_temperature_anomaly_C,-0.2862618267536163,global
1914.366872,surface_temperature_anomaly_C,-0.2078056931495666,global
1914.451745,hadcrut5_surface_temperature_anomaly_C,-0.3108636271000002,global
1914.451745,land_surface_air_temperature_anomaly_C,0.040423359721899,global
1914.451745,sea_surface_temperature_anomaly_C,-0.320224404335022,global
1914.451745,surface_temperature_anomaly_C,-0.214675024151802,global
1914.533881,hadcrut5_surface_temperature_anomaly_C,-0.2979435241249999,global
1914.533881,land_surface_air_temperature_anomaly_C,-0.0592964738607406,global
1914.533881,sea_surface_temperature_anomaly_C,-0.312071144580841,global
1914.533881,surface_temperature_anomaly_C,-0.2374234050512313,global
1914.618754,hadcrut5_surface_temperature_anomaly_C,-0.2453680640500001,global
1914.618754,land_surface_air_temperature_anomaly_C,-0.1759891659021377,global
1914.618754,sea_surface_temperature_anomaly_C,-0.241193488240242,global
1914.618754,surface_temperature_anomaly_C,-0.2067906409502029,global
1914.703628,hadcrut5_surface_temperature_anomaly_C,-0.3024703462000001,global
1914.703628,land_surface_air_temperature_anomaly_C,-0.1411777138710022,global
1914.703628,sea_surface_temperature_anomaly_C,-0.2274795472621917,global
1914.703628,surface_temperature_anomaly_C,-0.2078282684087753,global
1914.785763,hadcrut5_surface_temperature_anomaly_C,-0.1099906114018,global
1914.785763,land_surface_air_temperature_anomaly_C,0.0552532374858856,global
1914.785763,sea_surface_temperature_anomaly_C,-0.1598462611436844,global
1914.785763,surface_temperature_anomaly_C,-0.0855972096323967,global
1914.870637,hadcrut5_surface_temperature_anomaly_C,-0.1815116065699999,global
1914.870637,land_surface_air_temperature_anomaly_C,-0.1527937948703766,global
1914.870637,sea_surface_temperature_anomaly_C,-0.1393602341413498,global
1914.870637,surface_temperature_anomaly_C,-0.1350897252559662,global
1914.952772,hadcrut5_surface_temperature_anomaly_C,-0.2378291630350001,global
1914.952772,land_surface_air_temperature_anomaly_C,-0.1200113520026207,global
1914.952772,sea_surface_temperature_anomaly_C,-0.0998018234968185,global
1914.952772,surface_temperature_anomaly_C,-0.1112654656171798,global
1915.03833,hadcrut5_surface_temperature_anomaly_C,-0.283515379925,global
1915.03833,land_surface_air_temperature_anomaly_C,-0.2505721151828766,global
1915.03833,sea_surface_temperature_anomaly_C,-0.1096115708351135,global
1915.03833,surface_temperature_anomaly_C,-0.1679526567459106,global
1915.123203,hadcrut5_surface_temperature_anomaly_C,-0.2134343750250001,global
1915.123203,land_surface_air_temperature_anomaly_C,0.0982798561453819,global
1915.123203,sea_surface_temperature_anomaly_C,-0.1512333452701568,global
1915.123203,surface_temperature_anomaly_C,-0.0712170600891113,global
1915.199863,hadcrut5_surface_temperature_anomaly_C,-0.1952966698199999,global
1915.199863,land_surface_air_temperature_anomaly_C,-0.2541045546531677,global
1915.199863,sea_surface_temperature_anomaly_C,-0.0994066074490547,global
1915.199863,surface_temperature_anomaly_C,-0.1381454169750213,global
1915.284736,hadcrut5_surface_temperature_anomaly_C,-0.0856098637805,global
1915.284736,land_surface_air_temperature_anomaly_C,0.2096961736679077,global
1915.284736,sea_surface_temperature_anomaly_C,-0.136635348200798,global
1915.284736,surface_temperature_anomaly_C,-0.0028052788693457,global
1915.366872,hadcrut5_surface_temperature_anomaly_C,-0.17682685277,global
1915.366872,land_surface_air_temperature_anomaly_C,0.0174660608172416,global
1915.366872,sea_surface_temperature_anomaly_C,-0.1794067323207855,global
1915.366872,surface_temperature_anomaly_C,-0.0869202390313148,global
1915.451745,hadcrut5_surface_temperature_anomaly_C,-0.17441633724,global
1915.451745,land_surface_air_temperature_anomaly_C,-0.3728701472282409,global
1915.451745,sea_surface_temperature_anomaly_C,-0.1790366619825363,global
1915.451745,surface_temperature_anomaly_C,-0.204982578754425,global
1915.533881,hadcrut5_surface_temperature_anomaly_C,-0.1767311582650001,global
1915.533881,land_surface_air_temperature_anomaly_C,0.0915319845080375,global
1915.533881,sea_surface_temperature_anomaly_C,-0.1565465331077575,global
1915.533881,surface_temperature_anomaly_C,-0.1084538921713829,global
1915.618754,hadcrut5_surface_temperature_anomaly_C,-0.0641337585138999,global
1915.618754,land_surface_air_temperature_anomaly_C,-0.0539383590221405,global
1915.618754,sea_surface_temperature_anomaly_C,-0.1349224001169204,global
1915.618754,surface_temperature_anomaly_C,-0.131403386592865,global
1915.703628,hadcrut5_surface_temperature_anomaly_C,-0.1122917730434999,global
1915.703628,land_surface_air_temperature_anomaly_C,-0.1145879849791526,global
1915.703628,sea_surface_temperature_anomaly_C,-0.1557556986808776,global
1915.703628,surface_temperature_anomaly_C,-0.1671750843524933,global
1915.785763,hadcrut5_surface_temperature_anomaly_C,-0.28237035575,global
1915.785763,land_surface_air_temperature_anomaly_C,-0.2710255980491638,global
1915.785763,sea_surface_temperature_anomaly_C,-0.2236319184303283,global
1915.785763,surface_temperature_anomaly_C,-0.2706717550754547,global
1915.870637,hadcrut5_surface_temperature_anomaly_C,-0.1699237550399999,global
1915.870637,land_surface_air_temperature_anomaly_C,0.0858279764652252,global
1915.870637,sea_surface_temperature_anomaly_C,-0.1922779083251953,global
1915.870637,surface_temperature_anomaly_C,-0.0869114100933075,global
1915.952772,hadcrut5_surface_temperature_anomaly_C,-0.352476137,global
1915.952772,land_surface_air_temperature_anomaly_C,-0.1251421123743057,global
1915.952772,sea_surface_temperature_anomaly_C,-0.2048144489526748,global
1915.952772,surface_temperature_anomaly_C,-0.1709426492452621,global
1916.03833,hadcrut5_surface_temperature_anomaly_C,-0.3361221416999999,global
1916.03833,land_surface_air_temperature_anomaly_C,-0.1390022784471511,global
1916.03833,sea_surface_temperature_anomaly_C,-0.221068799495697,global
1916.03833,surface_temperature_anomaly_C,-0.1870841383934021,global
1916.123203,hadcrut5_surface_temperature_anomaly_C,-0.2649164850199999,global
1916.123203,land_surface_air_temperature_anomaly_C,-0.2311190962791443,global
1916.123203,sea_surface_temperature_anomaly_C,-0.1943645477294922,global
1916.123203,surface_temperature_anomaly_C,-0.2129516154527664,global
1916.202601,hadcrut5_surface_temperature_anomaly_C,-0.43507338935,global
1916.202601,land_surface_air_temperature_anomaly_C,-0.4306917488574981,global
1916.202601,sea_surface_temperature_anomaly_C,-0.2445553541183471,global
1916.202601,surface_temperature_anomaly_C,-0.3100338876247406,global
1916.287474,hadcrut5_surface_temperature_anomaly_C,-0.3806144559499999,global
1916.287474,land_surface_air_temperature_anomaly_C,-0.2714558839797973,global
1916.287474,sea_surface_temperature_anomaly_C,-0.2837863564491272,global
1916.287474,surface_temperature_anomaly_C,-0.2835223376750946,global
1916.36961,hadcrut5_surface_temperature_anomaly_C,-0.4266277347500002,global
1916.36961,land_surface_air_temperature_anomaly_C,-0.3198641538619995,global
1916.36961,sea_surface_temperature_anomaly_C,-0.3669783473014831,global
1916.36961,surface_temperature_anomaly_C,-0.3502592146396637,global
1916.454483,hadcrut5_surface_temperature_anomaly_C,-0.49785636735,global
1916.454483,land_surface_air_temperature_anomaly_C,-0.7848377823829651,global
1916.454483,sea_surface_temperature_anomaly_C,-0.3673399686813354,global
1916.454483,surface_temperature_anomaly_C,-0.4732884168624878,global
1916.536619,hadcrut5_surface_temperature_anomaly_C,-0.38625918265,global
1916.536619,land_surface_air_temperature_anomaly_C,-0.4744694232940674,global
1916.536619,sea_surface_temperature_anomaly_C,-0.416322261095047,global
1916.536619,surface_temperature_anomaly_C,-0.3829074203968048,global
1916.621492,hadcrut5_surface_temperature_anomaly_C,-0.296553511,global
1916.621492,land_surface_air_temperature_anomaly_C,-0.3273578286170959,global
1916.621492,sea_surface_temperature_anomaly_C,-0.3986002206802368,global
1916.621492,surface_temperature_anomaly_C,-0.3462962210178375,global
1916.706366,hadcrut5_surface_temperature_anomaly_C,-0.3252342004000001,global
1916.706366,land_surface_air_temperature_anomaly_C,-0.1305422037839889,global
1916.706366,sea_surface_temperature_anomaly_C,-0.3776350021362304,global
1916.706366,surface_temperature_anomaly_C,-0.3372812569141388,global
1916.788501,hadcrut5_surface_temperature_anomaly_C,-0.37235607605,global
1916.788501,land_surface_air_temperature_anomaly_C,-0.2430565059185028,global
1916.788501,sea_surface_temperature_anomaly_C,-0.4132727086544037,global
1916.788501,surface_temperature_anomaly_C,-0.3564516901969909,global
1916.873374,hadcrut5_surface_temperature_anomaly_C,-0.5093867001500001,global
1916.873374,land_surface_air_temperature_anomaly_C,-0.4296034276485443,global
1916.873374,sea_surface_temperature_anomaly_C,-0.4527482092380523,global
1916.873374,surface_temperature_anomaly_C,-0.4235169291496277,global
1916.95551,hadcrut5_surface_temperature_anomaly_C,-0.8116806514499999,global
1916.95551,land_surface_air_temperature_anomaly_C,-1.028935432434082,global
1916.95551,sea_surface_temperature_anomaly_C,-0.4514625668525696,global
1916.95551,surface_temperature_anomaly_C,-0.6833610534667969,global
1917.03833,hadcrut5_surface_temperature_anomaly_C,-0.69171045875,global
1917.03833,land_surface_air_temperature_anomaly_C,-0.4262717962265014,global
1917.03833,sea_surface_temperature_anomaly_C,-0.5562332272529602,global
1917.03833,surface_temperature_anomaly_C,-0.499367892742157,global
1917.123203,hadcrut5_surface_temperature_anomaly_C,-0.7163066842500004,global
1917.123203,land_surface_air_temperature_anomaly_C,-0.7302731275558472,global
1917.123203,sea_surface_temperature_anomaly_C,-0.5211770534515381,global
1917.123203,surface_temperature_anomaly_C,-0.5841352939605713,global
1917.199863,hadcrut5_surface_temperature_anomaly_C,-0.7804664425999996,global
1917.199863,land_surface_air_temperature_anomaly_C,-0.8687534928321838,global
1917.199863,sea_surface_temperature_anomaly_C,-0.5337534546852112,global
1917.199863,surface_temperature_anomaly_C,-0.651867687702179,global
1917.284736,hadcrut5_surface_temperature_anomaly_C,-0.5435675682500001,global
1917.284736,land_surface_air_temperature_anomaly_C,-0.6507686376571655,global
1917.284736,sea_surface_temperature_anomaly_C,-0.4789012968540191,global
1917.284736,surface_temperature_anomaly_C,-0.5238562822341919,global
1917.366872,hadcrut5_surface_temperature_anomaly_C,-0.6406213346500002,global
1917.366872,land_surface_air_temperature_anomaly_C,-1.0268081426620483,global
1917.366872,sea_surface_temperature_anomaly_C,-0.4648436605930328,global
1917.366872,surface_temperature_anomaly_C,-0.6152535676956177,global
1917.451745,hadcrut5_surface_temperature_anomaly_C,-0.4783982924499997,global
1917.451745,land_surface_air_temperature_anomaly_C,-0.5410763025283813,global
1917.451745,sea_surface_temperature_anomaly_C,-0.3932077884674072,global
1917.451745,surface_temperature_anomaly_C,-0.4173755943775177,global
1917.533881,hadcrut5_surface_temperature_anomaly_C,-0.2574916929799999,global
1917.533881,land_surface_air_temperature_anomaly_C,-0.2382437139749527,global
1917.533881,sea_surface_temperature_anomaly_C,-0.3192926347255707,global
1917.533881,surface_temperature_anomaly_C,-0.2490908503532409,global
1917.618754,hadcrut5_surface_temperature_anomaly_C,-0.3389009574,global
1917.618754,land_surface_air_temperature_anomaly_C,-0.4766240417957306,global
1917.618754,sea_surface_temperature_anomaly_C,-0.2834096252918243,global
1917.618754,surface_temperature_anomaly_C,-0.2642966210842132,global
1917.703628,hadcrut5_surface_temperature_anomaly_C,-0.30343126873,global
1917.703628,land_surface_air_temperature_anomaly_C,-0.2461789846420288,global
1917.703628,sea_surface_temperature_anomaly_C,-0.2683627605438232,global
1917.703628,surface_temperature_anomaly_C,-0.2223714888095855,global
1917.785763,hadcrut5_surface_temperature_anomaly_C,-0.5333689433499998,global
1917.785763,land_surface_air_temperature_anomaly_C,-0.6749881505966187,global
1917.785763,sea_surface_temperature_anomaly_C,-0.3342889845371246,global
1917.785763,surface_temperature_anomaly_C,-0.4336850643157959,global
1917.870637,hadcrut5_surface_temperature_anomaly_C,-0.4549800191499997,global
1917.870637,land_surface_air_temperature_anomaly_C,-0.3067665696144104,global
1917.870637,sea_surface_temperature_anomaly_C,-0.3954714238643646,global
1917.870637,surface_temperature_anomaly_C,-0.3065490126609802,global
1917.952772,hadcrut5_surface_temperature_anomaly_C,-0.78747790385,global
1917.952772,land_surface_air_temperature_anomaly_C,-1.076118230819702,global
1917.952772,sea_surface_temperature_anomaly_C,-0.3356113731861114,global
1917.952772,surface_temperature_anomaly_C,-0.662462055683136,global
1918.03833,hadcrut5_surface_temperature_anomaly_C,-0.5187786841,global
1918.03833,land_surface_air_temperature_anomaly_C,-0.704561173915863,global
1918.03833,sea_surface_temperature_anomaly_C,-0.283987820148468,global
1918.03833,surface_temperature_anomaly_C,-0.4306752383708954,global
1918.123203,hadcrut5_surface_temperature_anomaly_C,-0.6765551269499999,global
1918.123203,land_surface_air_temperature_anomaly_C,-0.5990806818008423,global
1918.123203,sea_surface_temperature_anomaly_C,-0.3589516878128052,global
1918.123203,surface_temperature_anomaly_C,-0.4204735457897186,global
1918.199863,hadcrut5_surface_temperature_anomaly_C,-0.5821637588999995,global
1918.199863,land_surface_air_temperature_anomaly_C,-0.4326086044311523,global
1918.199863,sea_surface_temperature_anomaly_C,-0.3204259872436523,global
1918.199863,surface_temperature_anomaly_C,-0.3176432847976684,global
1918.284736,hadcrut5_surface_temperature_anomaly_C,-0.6266912115000001,global
1918.284736,land_surface_air_temperature_anomaly_C,-0.677183985710144,global
1918.284736,sea_surface_temperature_anomaly_C,-0.3193186521530151,global
1918.284736,surface_temperature_anomaly_C,-0.4505566656589508,global
1918.366872,hadcrut5_surface_temperature_anomaly_C,-0.5272657813999997,global
1918.366872,land_surface_air_temperature_anomaly_C,-0.6940814852714539,global
1918.366872,sea_surface_temperature_anomaly_C,-0.2777510583400726,global
1918.366872,surface_temperature_anomaly_C,-0.4083563983440399,global
1918.451745,hadcrut5_surface_temperature_anomaly_C,-0.3891530568000001,global
1918.451745,land_surface_air_temperature_anomaly_C,-0.5002738833427429,global
1918.451745,sea_surface_temperature_anomaly_C,-0.3088272213935852,global
1918.451745,surface_temperature_anomaly_C,-0.3830520510673523,global
1918.533881,hadcrut5_surface_temperature_anomaly_C,-0.3706181854000001,global
1918.533881,land_surface_air_temperature_anomaly_C,-0.4697331488132477,global
1918.533881,sea_surface_temperature_anomaly_C,-0.2956926822662353,global
1918.533881,surface_temperature_anomaly_C,-0.3183363974094391,global
1918.618754,hadcrut5_surface_temperature_anomaly_C,-0.4441472827,global
1918.618754,land_surface_air_temperature_anomaly_C,-0.4896740317344665,global
1918.618754,sea_surface_temperature_anomaly_C,-0.3146872818470001,global
1918.618754,surface_temperature_anomaly_C,-0.3375910818576813,global
1918.703628,hadcrut5_surface_temperature_anomaly_C,-0.274267519415,global
1918.703628,land_surface_air_temperature_anomaly_C,-0.2253892123699188,global
1918.703628,sea_surface_temperature_anomaly_C,-0.2758746743202209,global
1918.703628,surface_temperature_anomaly_C,-0.2267671078443527,global
1918.785763,hadcrut5_surface_temperature_anomaly_C,-0.11720026474725,global
1918.785763,land_surface_air_temperature_anomaly_C,-0.0320278368890285,global
1918.785763,sea_surface_temperature_anomaly_C,-0.1828583478927612,global
1918.785763,surface_temperature_anomaly_C,-0.0809602439403534,global
1918.870637,hadcrut5_surface_temperature_anomaly_C,-0.1686281707125,global
1918.870637,land_surface_air_temperature_anomaly_C,-0.137445867061615,global
1918.870637,sea_surface_temperature_anomaly_C,-0.1087392717599868,global
1918.870637,surface_temperature_anomaly_C,-0.118508942425251,global
1918.952772,hadcrut5_surface_temperature_anomaly_C,-0.41691530795,global
1918.952772,land_surface_air_temperature_anomaly_C,-0.5231510400772095,global
1918.952772,sea_surface_temperature_anomaly_C,-0.1014114916324615,global
1918.952772,surface_temperature_anomaly_C,-0.2946744859218597,global
1919.03833,hadcrut5_surface_temperature_anomaly_C,-0.242901860525,global
1919.03833,land_surface_air_temperature_anomaly_C,-0.2762677371501922,global
1919.03833,sea_surface_temperature_anomaly_C,-0.1350714415311813,global
1919.03833,surface_temperature_anomaly_C,-0.2043665051460266,global
1919.123203,hadcrut5_surface_temperature_anomaly_C,-0.2358670541249999,global
1919.123203,land_surface_air_temperature_anomaly_C,-0.3110817968845367,global
1919.123203,sea_surface_temperature_anomaly_C,-0.1287687420845031,global
1919.123203,surface_temperature_anomaly_C,-0.196469098329544,global
1919.199863,hadcrut5_surface_temperature_anomaly_C,-0.3935548543499998,global
1919.199863,land_surface_air_temperature_anomaly_C,-0.3547841608524322,global
1919.199863,sea_surface_temperature_anomaly_C,-0.192294180393219,global
1919.199863,surface_temperature_anomaly_C,-0.2685452699661255,global
1919.284736,hadcrut5_surface_temperature_anomaly_C,-0.2092575286649999,global
1919.284736,land_surface_air_temperature_anomaly_C,0.0664946436882019,global
1919.284736,sea_surface_temperature_anomaly_C,-0.1767581105232238,global
1919.284736,surface_temperature_anomaly_C,-0.1129580959677696,global
1919.366872,hadcrut5_surface_temperature_anomaly_C,-0.31249607515,global
1919.366872,land_surface_air_temperature_anomaly_C,-0.2298297137022018,global
1919.366872,sea_surface_temperature_anomaly_C,-0.2584862411022186,global
1919.366872,surface_temperature_anomaly_C,-0.2860132157802582,global
1919.451745,hadcrut5_surface_temperature_anomaly_C,-0.36950373245,global
1919.451745,land_surface_air_temperature_anomaly_C,-0.232757493853569,global
1919.451745,sea_surface_temperature_anomaly_C,-0.3265503048896789,global
1919.451745,surface_temperature_anomaly_C,-0.314237892627716,global
1919.533881,hadcrut5_surface_temperature_anomaly_C,-0.32062151725,global
1919.533881,land_surface_air_temperature_anomaly_C,-0.146400511264801,global
1919.533881,sea_surface_temperature_anomaly_C,-0.3738677203655243,global
1919.533881,surface_temperature_anomaly_C,-0.3055902421474457,global
1919.618754,hadcrut5_surface_temperature_anomaly_C,-0.2578347808399998,global
1919.618754,land_surface_air_temperature_anomaly_C,-0.3935125470161438,global
1919.618754,sea_surface_temperature_anomaly_C,-0.4049498736858368,global
1919.618754,surface_temperature_anomaly_C,-0.3373518884181976,global
1919.703628,hadcrut5_surface_temperature_anomaly_C,-0.294256190575,global
1919.703628,land_surface_air_temperature_anomaly_C,-0.288014143705368,global
1919.703628,sea_surface_temperature_anomaly_C,-0.3431441187858581,global
1919.703628,surface_temperature_anomaly_C,-0.2660034894943237,global
1919.785763,hadcrut5_surface_temperature_anomaly_C,-0.2724419892849999,global
1919.785763,land_surface_air_temperature_anomaly_C,-0.232986107468605,global
1919.785763,sea_surface_temperature_anomaly_C,-0.2989838123321533,global
1919.785763,surface_temperature_anomaly_C,-0.2376195341348648,global
1919.870637,hadcrut5_surface_temperature_anomaly_C,-0.5609775306499999,global
1919.870637,land_surface_air_temperature_anomaly_C,-0.5482327938079834,global
1919.870637,sea_surface_temperature_anomaly_C,-0.3411265611648559,global
1919.870637,surface_temperature_anomaly_C,-0.4288331568241119,global
1919.952772,hadcrut5_surface_temperature_anomaly_C,-0.5190008542000001,global
1919.952772,land_surface_air_temperature_anomaly_C,-0.3830659389495849,global
1919.952772,sea_surface_temperature_anomaly_C,-0.364164263010025,global
1919.952772,surface_temperature_anomaly_C,-0.4141861200332641,global
1920.03833,hadcrut5_surface_temperature_anomaly_C,-0.2754967364599998,global
1920.03833,land_surface_air_temperature_anomaly_C,0.0072785825468599,global
1920.03833,sea_surface_temperature_anomaly_C,-0.269664317369461,global
1920.03833,surface_temperature_anomaly_C,-0.1489607095718383,global
1920.123203,hadcrut5_surface_temperature_anomaly_C,-0.5446296881999997,global
1920.123203,land_surface_air_temperature_anomaly_C,-0.4706706702709198,global
1920.123203,sea_surface_temperature_anomaly_C,-0.2091530412435531,global
1920.123203,surface_temperature_anomaly_C,-0.3124476373195648,global
1920.202601,hadcrut5_surface_temperature_anomaly_C,-0.1685827754149999,global
1920.202601,land_surface_air_temperature_anomaly_C,-0.1334464848041534,global
1920.202601,sea_surface_temperature_anomaly_C,-0.170729860663414,global
1920.202601,surface_temperature_anomaly_C,-0.1111071333289146,global
1920.287474,hadcrut5_surface_temperature_anomaly_C,-0.3418273543999999,global
1920.287474,land_surface_air_temperature_anomaly_C,-0.26566943526268,global
1920.287474,sea_surface_temperature_anomaly_C,-0.2696176469326019,global
1920.287474,surface_temperature_anomaly_C,-0.2493650764226913,global
1920.36961,hadcrut5_surface_temperature_anomaly_C,-0.259827085845,global
1920.36961,land_surface_air_temperature_anomaly_C,-0.1959003806114196,global
1920.36961,sea_surface_temperature_anomaly_C,-0.2647176086902618,global
1920.36961,surface_temperature_anomaly_C,-0.2274932265281677,global
1920.454483,hadcrut5_surface_temperature_anomaly_C,-0.25261521473,global
1920.454483,land_surface_air_temperature_anomaly_C,-0.4376922249794006,global
1920.454483,sea_surface_temperature_anomaly_C,-0.2414517551660537,global
1920.454483,surface_temperature_anomaly_C,-0.2857284247875213,global
1920.536619,hadcrut5_surface_temperature_anomaly_C,-0.3183703019499999,global
1920.536619,land_surface_air_temperature_anomaly_C,-0.3340202271938324,global
1920.536619,sea_surface_temperature_anomaly_C,-0.2971323430538177,global
1920.536619,surface_temperature_anomaly_C,-0.2731949090957641,global
1920.621492,hadcrut5_surface_temperature_anomaly_C,-0.2336762408199999,global
1920.621492,land_surface_air_temperature_anomaly_C,-0.3993031680583954,global
1920.621492,sea_surface_temperature_anomaly_C,-0.2854853272438049,global
1920.621492,surface_temperature_anomaly_C,-0.2835023701190948,global
1920.706366,hadcrut5_surface_temperature_anomaly_C,-0.2052139174329999,global
1920.706366,land_surface_air_temperature_anomaly_C,-0.1736011356115341,global
