frequency_per_year,period_years,power
1.414929253537323e-05,70674.91166077739,0.057599709052375034
1.4199290035498225e-05,70426.05633802817,0.05828827269985182
1.4249287535623217e-05,70178.94736842105,0.0606505767733765
1.4299285035748212e-05,69933.56643356643,0.06804096985597594
1.4349282535873206e-05,69689.89547038327,0.06871411658212818
1.43992800359982e-05,69447.91666666667,0.07638848161441689
1.4449277536123193e-05,69207.6124567474,0.0773517329532153
1.4499275036248187e-05,68968.96551724138,0.07733469531346514
1.4549272536373182e-05,68731.9587628866,0.056060662720519114
1.4599270036498174e-05,68496.57534246576,0.05590969400559191
1.4649267536623169e-05,68262.7986348123,0.06850167739148452
1.4699265036748163e-05,68030.61224489796,0.06102874220786049
1.4749262536873155e-05,67800.0,0.06360101152744209
1.479926003699815e-05,67570.94594594595,0.07517713091533015
1.4849257537123144e-05,67343.43434343435,0.07909830769586061
1.4899255037248137e-05,67117.44966442953,0.07795379008920947
1.4949252537373131e-05,66892.97658862876,0.0648155398821706
1.4999250037498125e-05,66670.0,0.07331956868201031
1.5049247537623118e-05,66448.5049833887,0.041654366336887357
1.5099245037748112e-05,66228.47682119206,0.0377065148838527
1.5149242537873107e-05,66009.900990099,0.040603699778339254
1.5199240037998099e-05,65792.76315789475,0.032108843109741804
1.5249237538123093e-05,65577.04918032787,0.08290105289979917
1.5299235038248088e-05,65362.74509803922,0.08667736821419636
1.534923253837308e-05,65149.83713355049,0.0909453983795678
1.5399230038498073e-05,64938.311688311696,0.08407137880424871
1.544922753862307e-05,64728.155339805824,0.08371323018906862
1.549922503874806e-05,64519.35483870968,0.07998073547434194
1.5549222538873054e-05,64311.89710610933,0.069011150604202
1.559922003899805e-05,64105.769230769234,0.07821162844908613
1.5649217539123043e-05,63900.95846645368,0.027343544764421208
1.5699215039248035e-05,63697.45222929937,0.03505927253461647
1.574921253937303e-05,63495.23809523809,0.0432278139998162
1.5799210039498024e-05,63294.30379746836,0.04437175555620184
1.5849207539623017e-05,63094.63722397477,0.05007780688036815
1.5899205039748013e-05,62896.22641509434,0.29484762373213425
1.5949202539873005e-05,62699.05956112853,0.2944427951637377
1.5999200039998e-05,62503.12499999999,0.3114503001183424
1.6049197540122994e-05,62308.411214953274,0.2949001787145882
1.6099195040247986e-05,62114.90683229814,0.29893816189325007
1.6149192540372982e-05,61922.600619195044,0.29230715935197826
1.6199190040497975e-05,61731.48148148148,0.2712668243693436
1.6249187540622968e-05,61541.53846153847,0.1420023507488595
1.6299185040747964e-05,61352.76073619632,0.02687152314932966
1.6349182540872956e-05,61165.1376146789,0.02960049718548102
1.639918004099795e-05,60978.65853658537,0.026954032023650997
1.6449177541122945e-05,60793.313069908814,0.02529831405723643
1.6499175041247937e-05,60609.09090909091,0.024138368274022316
1.654917254137293e-05,60425.981873111785,0.024625345392716914
1.6599170041497926e-05,60243.97590361445,0.04454463857300341
1.664916754162292e-05,60063.06306306306,0.030983734120518847
1.669916504174791e-05,59883.23353293414,0.03463294097770881
1.6749162541872907e-05,59704.477611940296,0.05548803207864458
1.67991600419979e-05,59526.78571428572,0.0544202531814477
1.6849157542122893e-05,59350.148367952526,0.052721275476559845
1.689915504224789e-05,59174.55621301775,0.05105255624473926
1.694915254237288e-05,59000.0,0.04849721718662967
1.6999150042497874e-05,58826.4705882353,0.044120365545353556
1.704914754262287e-05,58653.95894428152,0.04549654125332981
1.7099145042747862e-05,58482.45614035088,0.03980841829704202
1.7149142542872855e-05,58311.953352769684,0.023410970432578403
1.719914004299785e-05,58142.441860465115,0.04202246040517145
1.7249137543122844e-05,57973.913043478264,0.057935941979292735
1.7299135043247836e-05,57806.3583815029,0.05659984383146994
1.7349132543372832e-05,57639.76945244957,0.07845042097101139
1.7399130043497825e-05,57474.137931034486,0.07031688002564472
1.7449127543622817e-05,57309.45558739256,0.07106599944819166
1.7499125043747813e-05,57145.71428571428,0.06824795304549312
1.7549122543872806e-05,56982.905982905984,0.07021565115106934
1.75991200439978e-05,56821.022727272735,0.2059469179439663
1.7649117544122795e-05,56660.056657223795,0.23901034604246021
1.7699115044247787e-05,56500.0,0.20759898725447942
1.774911254437278e-05,56340.84507042254,0.21700039605284233
1.7799110044497776e-05,56182.58426966292,0.21478961050403053
1.784910754462277e-05,56025.21008403361,0.21686564952484727
1.789910504474776e-05,55868.71508379889,0.2131614398124302
1.7949102544872757e-05,55713.091922005566,0.17582920691914225
1.799910004499775e-05,55558.333333333336,0.16729905403356846
1.8049097545122742e-05,55404.43213296399,1.1863373344675474
1.8099095045247738e-05,55251.38121546961,1.2568665473628846
1.814909254537273e-05,55099.17355371901,1.2687912214015802
1.8199090045497723e-05,54947.8021978022,1.2888521932744121
1.824908754562272e-05,54797.2602739726,1.3064465536903926
1.8299085045747712e-05,54647.54098360656,1.3241523543892344
1.8349082545872705e-05,54498.63760217984,1.6421802229159195
1.83990800459977e-05,54350.543478260865,0.6791561408246266
1.8449077546122693e-05,54203.25203252033,0.8921604388245251
1.8499075046247686e-05,54056.75675675676,0.8895049788252063
1.8549072546372682e-05,53911.051212938,0.9203141439195975
1.8599070046497675e-05,53766.12903225807,0.9090318044936433
1.8649067546622667e-05,53621.98391420912,0.920358199922527
1.8699065046747663e-05,53478.60962566845,0.5862689878499605
1.8749062546872656e-05,53336.0,0.4536036829763255
1.879906004699765e-05,53194.14893617022,0.40303736286728714
1.8849057547122644e-05,53053.05039787798,0.09794675950101357
1.8899055047247637e-05,52912.69841269842,0.11598914395797699
1.894905254737263e-05,52773.08707124011,0.12673688136845776
1.8999050047497626e-05,52634.21052631579,0.1293849241574215
1.9049047547622618e-05,52496.06299212599,0.14936455253866446
1.909904504774761e-05,52358.6387434555,0.14145452268322023
1.9149042547872607e-05,52221.932114882504,0.1096491787922845
1.91990400479976e-05,52085.9375,0.08833030673969135
1.9249037548122592e-05,51950.64935064936,0.04161439616686441
1.9299035048247588e-05,51816.062176165804,0.06200324029281822
1.934903254837258e-05,51682.170542635664,0.06283086395442632
1.9399030048497573e-05,51548.96907216495,0.0569152172265841
1.944902754862257e-05,51416.45244215938,0.05428834309099719
1.9499025048747562e-05,51284.61538461539,0.06236844597077618
1.9549022548872554e-05,51153.452685422,0.06382441371457044
1.959902004899755e-05,51022.95918367347,0.04897843867426953
1.9649017549122543e-05,50893.12977099237,0.06563163032433116
1.9699015049247536e-05,50763.95939086295,0.060795341159555
1.974901254937253e-05,50635.443037974685,0.0612754470839099
1.9799010049497524e-05,50507.57575757576,0.05230975587132133
1.9849007549622517e-05,50380.352644836275,0.03252477744763436
1.9899005049747513e-05,50253.76884422111,0.04583202042977169
1.9949002549872506e-05,50127.81954887218,0.05033818049689538
1.9999000049997498e-05,50002.50000000001,0.040611279895060526
2.0048997550122494e-05,49877.80548628429,0.05664420998802162
2.0098995050247487e-05,49753.73134328359,0.06131079249558353
