frequency_per_year,period_years,power
9.995002498750624e-07,1000500.0000000001,9.031473803102381
1.4992503748125936e-06,667000.0,8.815847902610118
1.999000499750125e-06,500250.00000000006,8.987312655398702
2.4987506246876562e-06,400200.0,8.991011137264842
2.9985007496251872e-06,333500.0,7.842236878001056
3.498250874562718e-06,285857.1428571429,7.506337320494102
3.99800099950025e-06,250125.00000000003,7.328663143194136
4.497751124437781e-06,222333.33333333334,0.2771902589430294
4.9975012493753125e-06,200100.0,0.26811428919724695
5.497251374312843e-06,181909.09090909094,0.29778746913602244
5.9970014992503744e-06,166750.0,1.779265234403653
6.496751624187906e-06,153923.07692307694,6.9218995562398815
6.996501749125436e-06,142928.57142857145,7.239053968971349
7.496251874062968e-06,133400.0,7.808351785648301
7.9960019990005e-06,125062.50000000001,7.959827546597928
8.49575212393803e-06,117705.88235294119,13.59030787555959
8.995502248875562e-06,111166.66666666667,15.801152224566177
9.495252373813093e-06,105315.78947368421,15.948242611338415
9.995002498750625e-06,100050.0,9.564884591309019
1.0494752623688155e-05,95285.71428571429,9.408423309702792
1.0994502748625686e-05,90954.54545454547,9.359564921320585
1.1494252873563218e-05,87000.0,8.82272357597688
1.1994002998500749e-05,83375.0,7.331014836180722
1.249375312343828e-05,80040.00000000001,0.5953380807732467
1.2993503248375812e-05,76961.53846153847,0.44617289935882526
1.3493253373313342e-05,74111.11111111112,0.36800300917731843
1.3993003498250873e-05,71464.28571428572,0.3236978382180224
1.4492753623188405e-05,69000.0,0.2758457483879566
1.4992503748125936e-05,66700.0,0.1530535523917021
1.5492253873063468e-05,64548.3870967742,0.11440715434286364
1.5992003998001e-05,62531.25000000001,0.1285546212969475
1.649175412293853e-05,60636.36363636364,0.29193575582724396
1.699150424787606e-05,58852.941176470595,0.26926069903429983
1.7491254372813594e-05,57171.42857142857,0.3490155214778424
1.7991004497751124e-05,55583.333333333336,0.3496714701434062
1.8490754622688655e-05,54081.08108108109,0.29417205760479836
1.8990504747626185e-05,52657.89473684211,0.3086414905688452
1.9490254872563716e-05,51307.69230769231,0.29606749563662965
1.999000499750125e-05,50025.0,0.2295469303249663
2.048975512243878e-05,48804.87804878049,0.15110259479788352
2.098950524737631e-05,47642.857142857145,0.08380387063873498
2.148925537231384e-05,46534.88372093024,0.03880372305444669
2.1989005497251372e-05,45477.272727272735,0.042341363636208
2.2488755622188903e-05,44466.66666666667,0.03764762621544719
2.2988505747126437e-05,43500.0,0.024511657473779532
2.3488255872063967e-05,42574.46808510638,0.026871905639873316
2.3988005997001498e-05,41687.5,0.021819252727692137
2.4487756121939028e-05,40836.73469387755,0.029314491887670664
2.498750624687656e-05,40020.00000000001,0.04010832759862689
2.5487256371814093e-05,39235.294117647056,0.04516417100904617
2.5987006496751623e-05,38480.769230769234,0.03829101448820394
2.6486756621689154e-05,37754.71698113208,0.04138311953357216
2.6986506746626685e-05,37055.55555555556,0.039107177922247376
2.7486256871564215e-05,36381.818181818184,0.038445828463394914
2.7986006996501746e-05,35732.14285714286,0.03337445242430026
2.848575712143928e-05,35105.26315789474,0.031550926222714534
2.898550724637681e-05,34500.0,0.01991818679474416
2.948525737131434e-05,33915.254237288136,0.013469526237298286
2.998500749625187e-05,33350.0,0.01682186090801522
3.0484757621189402e-05,32803.278688524595,0.016008053662229033
3.0984507746126936e-05,32274.1935483871,0.015468066898409601
3.1484257871064466e-05,31761.904761904763,0.008087048869986336
3.1984007996002e-05,31265.625000000004,0.007950231978273981
3.248375812093953e-05,30784.615384615387,0.006985445877580877
3.298350824587706e-05,30318.18181818182,0.007045249375839253
3.348325837081459e-05,29865.671641791047,0.005105125290390883
3.398300849575212e-05,29426.470588235297,0.0023169001112015456
3.448275862068965e-05,29000.000000000004,0.0026194287295658006
3.498250874562719e-05,28585.714285714286,0.0030538333976249062
3.548225887056472e-05,28183.098591549297,0.009310420773608481
3.598200899550225e-05,27791.666666666668,0.010006086988035196
3.648175912043978e-05,27410.95890410959,0.008821086935111307
3.698150924537731e-05,27040.540540540544,0.009027410071987454
3.748125937031484e-05,26680.000000000004,0.009154628908103011
3.798100949525237e-05,26328.947368421053,0.00852383801365019
3.84807596201899e-05,25987.01298701299,0.007273844259801869
3.898050974512743e-05,25653.846153846156,0.006312215129619775
3.948025987006496e-05,25329.113924050635,0.0019479569662810903
3.99800099950025e-05,25012.5,0.0015420270375016817
4.047976011994003e-05,24703.703703703704,0.002230258666973453
4.097951024487756e-05,24402.439024390245,0.002283160432917849
4.147926036981509e-05,24108.43373493976,0.0016142238274085656
4.197901049475262e-05,23821.428571428572,0.0015479329728861084
4.247876061969015e-05,23541.176470588238,0.0021646651950902158
4.297851074462768e-05,23267.44186046512,0.0022796792445083174
4.3478260869565214e-05,23000.000000000004,0.0028233453492201117
4.3978010994502744e-05,22738.636363636368,0.003094364956181682
