frequency_per_year,period_years,power
9.995002498750624e-07,1000500.0000000001,8.995048270327745
1.4992503748125936e-06,667000.0,8.613590948577613
1.999000499750125e-06,500250.00000000006,8.784605599941456
2.4987506246876562e-06,400200.0,8.705567508776781
2.9985007496251872e-06,333500.0,6.800639980920219
3.498250874562718e-06,285857.1428571429,6.300135263353925
3.99800099950025e-06,250125.00000000003,6.232600013549105
4.497751124437781e-06,222333.33333333334,0.40379992772631484
4.9975012493753125e-06,200100.0,0.35293652999808584
5.497251374312843e-06,181909.09090909094,0.4416981142885864
5.9970014992503744e-06,166750.0,4.047930513118026
6.496751624187906e-06,153923.07692307694,6.209340276216354
6.996501749125436e-06,142928.57142857145,6.269156066170831
7.496251874062968e-06,133400.0,6.320336721238157
7.9960019990005e-06,125062.50000000001,7.819818012480992
8.49575212393803e-06,117705.88235294119,15.544621027282414
8.995502248875562e-06,111166.66666666667,15.611239553508488
9.495252373813093e-06,105315.78947368421,15.274734309254956
9.995002498750625e-06,100050.0,9.924681598117221
1.0494752623688155e-05,95285.71428571429,10.054303825574022
1.0994502748625686e-05,90954.54545454547,9.85350351174758
1.1494252873563218e-05,87000.0,9.958410306154295
1.1994002998500749e-05,83375.0,3.9915028099327055
1.249375312343828e-05,80040.00000000001,0.6597041084927835
1.2993503248375812e-05,76961.53846153847,0.3507852636826207
1.3493253373313342e-05,74111.11111111112,0.33968144556381397
1.3993003498250873e-05,71464.28571428572,0.350313176034588
1.4492753623188405e-05,69000.0,0.1734644947860796
1.4992503748125936e-05,66700.0,0.16029887332032186
1.5492253873063468e-05,64548.3870967742,0.09752220041196881
1.5992003998001e-05,62531.25000000001,0.48885775539896653
1.649175412293853e-05,60636.36363636364,0.6692421006755198
1.699150424787606e-05,58852.941176470595,0.6994470544012151
1.7491254372813594e-05,57171.42857142857,0.6116663450875565
1.7991004497751124e-05,55583.333333333336,0.6096311554801336
1.8490754622688655e-05,54081.08108108109,0.6253151572812989
1.8990504747626185e-05,52657.89473684211,0.630656509642325
1.9490254872563716e-05,51307.69230769231,0.5349803917631114
1.999000499750125e-05,50025.0,0.0581075988542092
2.048975512243878e-05,48804.87804878049,0.04242807264664115
2.098950524737631e-05,47642.857142857145,0.04606010527601788
2.148925537231384e-05,46534.88372093024,0.047676347029054426
2.1989005497251372e-05,45477.272727272735,0.03942524680841302
2.2488755622188903e-05,44466.66666666667,0.03846675764770811
2.2988505747126437e-05,43500.0,0.04378686344325814
2.3488255872063967e-05,42574.46808510638,0.04203208633481658
2.3988005997001498e-05,41687.5,0.06961825411029647
2.4487756121939028e-05,40836.73469387755,0.06586617305044419
2.498750624687656e-05,40020.00000000001,0.06537749641539713
2.5487256371814093e-05,39235.294117647056,0.048275801485652574
2.5987006496751623e-05,38480.769230769234,0.07594000310567313
2.6486756621689154e-05,37754.71698113208,0.07833390765129025
2.6986506746626685e-05,37055.55555555556,0.07913127134222535
2.7486256871564215e-05,36381.818181818184,0.0637064888155132
2.7986006996501746e-05,35732.14285714286,0.041941013043899585
2.848575712143928e-05,35105.26315789474,0.04420796788738179
2.898550724637681e-05,34500.0,0.04316392967587157
2.948525737131434e-05,33915.254237288136,0.03371810375446248
2.998500749625187e-05,33350.0,0.02129738972732872
3.0484757621189402e-05,32803.278688524595,0.015831054213929056
3.0984507746126936e-05,32274.1935483871,0.00676300448412319
3.1484257871064466e-05,31761.904761904763,0.0081778108386821
3.1984007996002e-05,31265.625000000004,0.005841030730248761
3.248375812093953e-05,30784.615384615387,0.006729512748261312
3.298350824587706e-05,30318.18181818182,0.0039275535552395656
3.348325837081459e-05,29865.671641791047,0.0053603836627270215
3.398300849575212e-05,29426.470588235297,0.014188987590642086
3.448275862068965e-05,29000.000000000004,0.015297709136912708
3.498250874562719e-05,28585.714285714286,0.019013938558710478
3.548225887056472e-05,28183.098591549297,0.019967331352048066
3.598200899550225e-05,27791.666666666668,0.018044579136384752
3.648175912043978e-05,27410.95890410959,0.01863785355174025
3.698150924537731e-05,27040.540540540544,0.019330681073210423
3.748125937031484e-05,26680.000000000004,0.012990910729016316
3.798100949525237e-05,26328.947368421053,0.005477429304424579
3.84807596201899e-05,25987.01298701299,0.003656631583993288
3.898050974512743e-05,25653.846153846156,0.00409646089500978
3.948025987006496e-05,25329.113924050635,0.004230943756585657
3.99800099950025e-05,25012.5,0.0038598734889839126
4.047976011994003e-05,24703.703703703704,0.004002606410531841
4.097951024487756e-05,24402.439024390245,0.00441895852853387
4.147926036981509e-05,24108.43373493976,0.0043166142717933126
4.197901049475262e-05,23821.428571428572,0.004582223438456973
4.247876061969015e-05,23541.176470588238,0.00498193467003936
4.297851074462768e-05,23267.44186046512,0.0054456396288725855
4.3478260869565214e-05,23000.000000000004,0.0035397131296202107
4.3978010994502744e-05,22738.636363636368,0.006102842302558788
4.4477761119440275e-05,22483.14606741573,0.005810165645495076
4.4977511244377805e-05,22233.333333333336,0.005357761723710283
4.547726136931534e-05,21989.01098901099,0.0051225620492534405
4.597701149425287e-05,21750.0,0.004496440933550007
4.6476761619190404e-05,21516.129032258064,0.004689538173009093
4.6976511744127934e-05,21287.23404255319,0.004414107405068871
4.7476261869065465e-05,21063.157894736843,0.0022691833109458296
4.7976011994002995e-05,20843.75,0.0030891464135261795
4.8475762118940526e-05,20628.865979381444,0.003140375269768194
4.8975512243878057e-05,20418.367346938776,0.0016815725279667084
4.947526236881559e-05,20212.121212121216,0.002246748542909872
4.997501249375312e-05,20010.000000000004,0.0015911940842231326
5.047476261869065e-05,19811.881188118816,0.0020570875023888406
5.0974512743628186e-05,19617.647058823528,0.00154023308690546
5.1474262868565716e-05,19427.18446601942,0.0020281539198447203
5.197401299350325e-05,19240.384615384617,0.00241496862799608
5.247376311844078e-05,19057.14285714286,0.0020358725165710435
5.297351324337831e-05,18877.35849056604,0.0025789543670983284
5.347326336831584e-05,18700.934579439254,0.0034833809600007507
5.397301349325337e-05,18527.77777777778,0.002914153540260258
5.44727636181909e-05,18357.798165137618,0.0027683142731449754
5.497251374312843e-05,18190.909090909092,0.0027547963524372767
5.547226386806596e-05,18027.02702702703,0.002120511978363773
