frequency_per_year,period_years,power
3.0484757621189402e-05,32803.278688524595,0.02905928778232721
3.0984507746126936e-05,32274.1935483871,0.006128026837122525
3.1484257871064466e-05,31761.904761904763,0.004191671402421684
3.1984007996002e-05,31265.625000000004,0.0043571435575119
3.248375812093953e-05,30784.615384615387,0.004139811547478378
3.298350824587706e-05,30318.18181818182,0.004349591545644847
3.348325837081459e-05,29865.671641791047,0.005205632646453997
3.398300849575212e-05,29426.470588235297,0.00618511318837476
3.448275862068965e-05,29000.000000000004,0.005891962455560651
3.498250874562719e-05,28585.714285714286,0.007735127610390695
3.548225887056472e-05,28183.098591549297,0.009185118254301256
3.598200899550225e-05,27791.666666666668,0.008768494583480954
3.648175912043978e-05,27410.95890410959,0.008984830403273452
3.698150924537731e-05,27040.540540540544,0.008313992558772921
3.748125937031484e-05,26680.000000000004,0.009778439022474055
3.798100949525237e-05,26328.947368421053,0.010103314952016686
3.84807596201899e-05,25987.01298701299,0.008450572798844563
3.898050974512743e-05,25653.846153846156,0.0045830977074317585
3.948025987006496e-05,25329.113924050635,0.003933876284242428
3.99800099950025e-05,25012.5,0.00407282047751501
4.047976011994003e-05,24703.703703703704,0.004631582625056329
4.097951024487756e-05,24402.439024390245,0.0030084336921128918
4.147926036981509e-05,24108.43373493976,0.0014768088150182168
4.197901049475262e-05,23821.428571428572,0.002301889216336031
4.247876061969015e-05,23541.176470588238,0.002217127930765382
4.297851074462768e-05,23267.44186046512,0.002273493563003502
4.3478260869565214e-05,23000.000000000004,0.0024953217641961864
4.3978010994502744e-05,22738.636363636368,0.0017733174938123226
4.4477761119440275e-05,22483.14606741573,0.0020892191220406153
4.4977511244377805e-05,22233.333333333336,0.0026020706331486357
4.547726136931534e-05,21989.01098901099,0.00256257472451504
4.597701149425287e-05,21750.0,0.0033675253344523657
4.6476761619190404e-05,21516.129032258064,0.0033880161105883135
4.6976511744127934e-05,21287.23404255319,0.0026247452540282133
4.7476261869065465e-05,21063.157894736843,0.0025212268747939527
4.7976011994002995e-05,20843.75,0.002545168926985358
4.8475762118940526e-05,20628.865979381444,0.0023049070790682087
4.8975512243878057e-05,20418.367346938776,0.0016913914259112268
4.947526236881559e-05,20212.121212121216,0.00041387809388167
4.997501249375312e-05,20010.000000000004,0.0006908590248700374
5.047476261869065e-05,19811.881188118816,0.001037981427032341
5.0974512743628186e-05,19617.647058823528,0.0009019922514970052
5.1474262868565716e-05,19427.18446601942,0.0008206148708690694
5.197401299350325e-05,19240.384615384617,0.001050417762581736
5.247376311844078e-05,19057.14285714286,0.0012122166969244367
5.297351324337831e-05,18877.35849056604,0.0012165433901516578
5.347326336831584e-05,18700.934579439254,0.0012972945936254522
5.397301349325337e-05,18527.77777777778,0.001146806411012046
5.44727636181909e-05,18357.798165137618,0.001311298877536211
5.497251374312843e-05,18190.909090909092,0.001439285803825605
5.547226386806596e-05,18027.02702702703,0.0012975600852136657
