time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-12922000,12922000,0.0500614560351583,23.098355765352583,5.147831942384267,446.8382964282456,0.32007904720516034,0.2375041611381145,0.917137490773503
-12923000,12923000,0.0509846982729979,23.173277957132257,4.857019658455855,443.3280741506668,0.25399598707869825,0.30760988318113675,0.9169853860979493
-12924000,12924000,0.0520198475956747,23.25425198478377,4.565166728710742,443.71199206243585,0.17256003793684616,0.3595861312440722,0.9170173648978274
-12925000,12925000,0.0528844584710718,23.3383609805377,4.27340145124961,448.44442830668527,0.08064592506675776,0.3902375169941738,0.9171755094311823
-12926000,12926000,0.0536983070305965,23.423368000966544,3.983092367858232,457.2592573397285,-0.016246176816134262,0.3976542240363252,0.9173915084874761
-12927000,12927000,0.0545401164667528,23.506557799798067,3.6918957522526243,469.72109021125937,-0.11232694105580394,0.3813229709302377,0.9175922025355181
-12928000,12928000,0.0552745318299705,23.58564971539275,3.401366084890687,485.0670468757247,-0.201863982849067,0.34214941087423556,0.9177062237267029
-12929000,12929000,0.0559344483721795,23.657837125371646,3.1113134116633034,502.1487167662131,-0.27952280707352256,0.2823991557161006,0.9176697211832653
-12930000,12930000,0.0566028727601529,23.72131096942785,2.821652505015549,519.6398584258659,-0.34068354565202746,0.20555606774739069,0.9174319728100788
-12931000,12931000,0.0571607481741728,23.773531456358448,2.5322292993548667,536.0097972605967,-0.3817095714039133,0.11611120053165232,0.9169601911804783
-12932000,12932000,0.0577069407395653,23.81274380334065,2.2421534125469824,549.8408328161249,-0.40015843354202413,0.019295378789224327,0.9162428261233885
-12933000,12933000,0.0581583714802652,23.837457143986637,1.9536605257446742,559.63567359224,-0.3949225369297054,-0.07923150789668258,0.9152915153006848
-12934000,12934000,0.0585963253084885,23.846424386172927,1.6647864643571877,564.5398546407514,-0.36628968117915794,-0.17371308146418113,0.914142021126854
-12935000,12935000,0.0589556602888627,23.838826959319,1.3744131670723463,563.89050611314,-0.3159249950497918,-0.2586336529946803,0.9128526885765393
-12936000,12936000,0.0592599845309471,23.814694063964545,1.0863057386402717,557.7430629587931,-0.24677243571465296,-0.32904045610449767,0.911501916189978
