time_years,elapsed_years,eccentricity,obliquity_deg,long_peri_moving_rad,insolation_65n_solstice_w_m2,spin_x,spin_y,spin_z
-3105000,3105000,0.0287500635402009,30.75781662491157,6.044310967879755,623.2937694517484,0.40831652300095517,0.3551191559230725,0.8409328166630762
-3106000,3106000,0.0282421714554292,30.796935214588828,5.9574188975611735,621.1662383393635,0.37867062385989037,0.38580387472426203,0.8412870668644011
-3107000,3107000,0.0278603321861184,30.834808381351095,5.8707705106059205,619.1598161413868,0.3465533204044853,0.4139343152573806,0.8417595730189409
-3108000,3108000,0.027536145899227,30.871376738403036,5.785955055920399,617.3354120488358,0.3121845322865396,0.43931058792836847,0.8423461433015917
-3109000,3109000,0.0272342787466588,30.906687888645067,5.703825915481212,615.7292324688257,0.2758004735218497,0.4617515507084166,0.8430418757235587
-3110000,3110000,0.0269878605293221,30.940715744235064,5.620265608900714,614.2000417169021,0.23765183237208845,0.48109609442661,0.8438413088357616
-3111000,3111000,0.0268815936577694,30.973429289856497,5.542805540586887,612.8731625888325,0.1980019500283473,0.4972043867287253,0.8447384362053642
-3112000,3112000,0.0267729754797424,31.004973493788608,5.460050331274859,611.556915839239,0.15712529829060282,0.5099588226768409,0.845726693330144
-3113000,3113000,0.0267498658819899,31.035334057681574,5.381232044951176,610.4046880966418,0.11530559280445568,0.5192648328185581,0.8467990633355282
-3114000,3114000,0.0268399219470605,31.064541929568186,5.303274126558759,609.3027488118523,0.07283366831074849,0.5250517470113568,0.847948064282667
-3115000,3115000,0.0269667359459314,31.09281157307532,5.22123388544922,608.237941122888,0.03000568083676678,0.5272733163605234,0.8491657723740974
-3116000,3116000,0.0271928806393859,31.12002464017693,5.1407553290055015,607.2544568762661,-0.01287892098008098,0.5259080851805101,0.8504438954664547
-3117000,3117000,0.0274517681005764,31.146496862097205,5.06005029593771,606.3991645490943,-0.055519520638242,0.5209597266983544,0.8517737645563379
-3118000,3118000,0.027850923846067,31.172053270558205,4.974710236488582,605.5177252287071,-0.09761648637101773,0.512457096847725,0.853146379866303
-3119000,3119000,0.0282618561655304,31.19696369451445,4.889886770409646,604.8359466987116,-0.13887313737153983,0.5004540669394054,0.8545525019566642
-3120000,3120000,0.0287291702126826,31.22107054674388,4.80270979198294,604.2998072468753,-0.17899778499544067,0.4850294607746833,0.8559826021288902
-3121000,3121000,0.0293321518379242,31.24456057225543,4.712406808810687,603.8546128417547,-0.21770609549427336,0.4662863411642299,0.8574270254828185
-3122000,3122000,0.0299243223484387,31.2672999965221,4.620939901548285,603.7105500042726,-0.2547228218501513,0.44435152667479394,0.8588760124549271
-3123000,3123000,0.0305608023336181,31.289329865686145,4.52575216910791,603.8519304309627,-0.2897837098792518,0.4193749009882745,0.8603197625939396
-3124000,3124000,0.0313151030102693,31.310691879147498,4.43037961236507,604.2189585761789,-0.32263783738814195,0.3915281722278599,0.8617485226198036
-3125000,3125000,0.0320448490014614,31.33129774252991,4.330607263744664,605.0566149656923,-0.3530490147013803,0.36100392475185533,0.8631526861060802
-3126000,3126000,0.0328178330726301,31.35120507424839,4.229336122848364,606.3052108559835,-0.3807975677673074,0.3280144222238812,0.8645228459651233
-3127000,3127000,0.0336517669792526,31.370391491135983,4.126692747127205,607.981049333335,-0.40568223925403885,0.2927899750710067,0.8658498433630095
-3128000,3128000,0.0344618477433142,31.388907791039486,4.02116503067871,610.2387347887106,-0.4275213597466533,0.25557753136934885,0.8671249116589387
-3129000,3129000,0.0353604359441229,31.406792865788294,3.912777238339042,613.0211594509478,-0.44615451296564684,0.21663893073355933,0.8683396364620278
-3130000,3130000,0.0361554499480638,31.424149945607823,3.8047741341405024,616.4016770490296,-0.46144353540107,0.17624924216030052,0.8694860943537173
-3131000,3131000,0.0370881523226835,31.440914027779765,3.693366959529303,620.340005615914,-0.4732737261996201,0.13469465424995805,0.8705569080798862
-3132000,3132000,0.0379429114886729,31.4573377291729,3.579571116616892,624.9585306873754,-0.4815549405015851,0.09227053101299663,0.8715451728884134
-3133000,3133000,0.0387828415144273,31.473447315105872,3.46660744838594,630.0482150089533,-0.4862221209049849,0.049279671138606984,0.87244459030653
-3134000,3134000,0.039664647881675,31.48923554940182,3.349532391720917,635.7869570274544,-0.48723600135084055,0.00602962492239964,0.8732495191014644
-3135000,3135000,0.040514721498164,31.505002798236664,3.2328648407482645,641.9398224219018,-0.48458365607506065,-0.03716928457305869,0.873954875579543
-3136000,3136000,0.0413061496348784,31.520522592415976,3.113091035462913,648.6012459623076,-0.47827850969204777,-0.0800058989909881,0.87455630081396
-3137000,3137000,0.0421333798910167,31.536084908052192,2.9935430045968165,655.5259795056365,-0.46836051202451456,-0.12217094675997793,0.8750501074475138
-3138000,3138000,0.0429169363343986,31.551714714371155,2.872418361942568,662.699192922101,-0.45489595381443637,-0.16335928010055437,0.8754332737612175
-3139000,3139000,0.0436554980921737,31.56738691303599,2.74857010333458,670.0549518511071,-0.4379769777670246,-0.20327171527784102,0.8757035895290527
-3140000,3140000,0.0443820369337205,31.58316813388591,2.625800662692189,677.278257397072,-0.41772122212363655,-0.24161766836418785,0.8758595109501232
-3141000,3141000,0.0450746110768877,31.599283550562458,2.5014701488943913,684.3633076529765,-0.39427080225994876,-0.27811727839129147,0.8759002876729276
-3142000,3142000,0.0457502851031468,31.615393148990425,2.374127990920677,691.2331757827396,-0.36779149691029345,-0.31250336798654954,0.875825930078317
-3143000,3143000,0.0463505739364393,31.631973811300774,2.2491585408036388,697.4434786470135,-0.3384717400359082,-0.34452354440957345,0.8756371443380696
-3144000,3144000,0.0469364226854124,31.648784044789238,2.120752724886836,703.1519907256221,-0.30652100676708494,-0.37394210731264343,0.8753354630020836
-3145000,3145000,0.0475423268741408,31.665850370004147,1.9931475943417116,708.1111935935563,-0.27216835736249423,-0.40054203170914754,0.8749231200996519
-3146000,3146000,0.0480100026240367,31.683514119535978,1.8640058283883478,712.0591714274592,-0.23566113844026185,-0.42412636600789766,0.8744030269194948
-3147000,3147000,0.048478551542731,31.701393564695067,1.7350626152198643,715.0267250917639,-0.19726297383546001,-0.4445197357280765,0.8737788757470804
-3148000,3148000,0.0489871310657437,31.719765329950658,1.6058230861959948,717.014507931711,-0.15725145185860714,-0.46157022119577445,0.873054930570605
-3149000,3149000,0.0492808664300599,31.738731450550244,1.4749086890816427,717.573229026221,-0.11591694613675235,-0.47514993389242205,0.87223609299338
-3150000,3150000,0.0496880539746153,31.758037827017002,1.3452593311094143,717.1670432114706,-0.07355979818029473,-0.4851562715770959,0.8713279223352627
-3151000,3151000,0.0499374392376561,31.77796683267347,1.2149891432489714,715.3897637060621,-0.03048813794868837,-0.4915129572117033,0.8703364213552297
-3152000,3152000,0.0501829386351907,31.79853117152813,1.0831139931456841,712.4558339846815,0.012984035375884558,-0.4941703041740671,0.8692681550004393
-3153000,3153000,0.0503760727775899,31.81942324902527,0.9526216024557107,708.432414159201,0.056539677968630554,-0.493105835837831,0.8681301166748437
-3154000,3154000,0.0504624156195187,31.841233364843347,0.8212980438050138,703.2886877427444,0.0998606303046214,-0.48832460527474814,0.8669296017546207
-3155000,3155000,0.0505913264839356,31.863455597875006,0.6891759045988317,697.2879930319652,0.14263059185376972,-0.4798588619284237,0.8656742960815005
-3156000,3156000,0.0505930214544643,31.886228772384452,0.5577769795706561,690.4630851855956,0.18453696827752125,-0.4677680300911551,0.8643721289835654
-3157000,3157000,0.0505410955024435,31.909701713559695,0.4251550382010811,682.9494198108043,0.22527327083435092,-0.45213842069241417,0.8630311709210524
-3158000,3158000,0.0505328670563989,31.933481588381646,0.29398172975840065,675.1226860046042,0.2645420004521961,-0.4330820758805829,0.8616597040292155
-3159000,3159000,0.0503721665435864,31.95781528883618,0.16069567472871601,666.8232272939265,0.30205617484601816,-0.41073644688466887,0.8602660277134913
-3160000,3160000,0.0502027796775594,31.982602821539828,0.02839354132604845,658.5085125738802,0.33754166015171616,-0.3852631236613354,0.8588585175736071
-3161000,3161000,0.0500344874467571,32.007536049545365,6.1801755070838125,650.3269834015471,0.37073957398373303,-0.3568462763061374,0.8574455687498793
-3162000,3162000,0.0497601411940564,32.032919368810425,6.046529671010076,642.2484786277405,0.40140780251851177,-0.3256918573875447,0.8560353906870386
-3163000,3163000,0.0494899965706314,32.05848908975904,5.914476711908259,634.6723889465504,0.42932282949724665,-0.2920255377984902,0.8546361760105763
-3164000,3164000,0.0491322164603003,32.08411625922211,5.78248731955923,627.6681865922048,0.4542814084942255,-0.2560912105890281,0.8532559368416659
-3165000,3165000,0.0488098703069619,32.110129302669584,5.650000295530071,621.2877736500122,0.4761022873524704,-0.21814900747749416,0.8519023550350885
-3166000,3166000,0.0484076031533077,32.1360663943436,5.517304514560991,615.7181271842694,0.49462711745606236,-0.17847330118502105,0.8505829150889569
-3167000,3167000,0.0479281893494959,32.162201604364455,5.3863124166359855,611.1516355227501,0.5097216057471764,-0.13735113758819806,0.8493047448576676
-3168000,3168000,0.0475344851214525,32.18852433166728,5.253964575375135,607.3885943878389,0.5212768839062808,-0.09507912018683007,0.8480745080530697
-3169000,3169000,0.0469870896084144,32.21466479486712,5.122812069619549,604.7881487413739,0.5292097601069263,-0.05196206051376236,0.8468984437786703
-3170000,3170000,0.0464660158487733,32.241002497401055,4.991482514049376,603.1694927085354,0.5334635038566734,-0.008310564062414736,0.8457822560079665
-3171000,3171000,0.0458966635320533,32.26730803403166,4.860843365282953,602.6306695731421,0.5340080959989808,0.03556187139958638,0.8447311446312978
-3172000,3172000,0.0453120144010473,32.293297795951084,4.7307707464768365,603.109638978143,0.5308404394330478,0.07934047805319523,0.8437496763879789
-3173000,3173000,0.0446591534564531,32.319318158277845,4.599334301704996,604.6485897507974,0.5239842183421777,0.12271181962035932,0.8428418287281414
-3174000,3174000,0.0440025568418591,32.34495652668865,4.470983303908069,607.093406402865,0.5134895106536752,0.16536612328402228,0.8420110258890098
-3175000,3175000,0.0433031595928645,32.3701394196026,4.341131634552859,610.456470325841,0.4994326011459519,0.20699946780593342,0.8412599462952274
-3176000,3176000,0.042598861123821,32.395111637089286,4.2113252443916895,614.6151451858171,0.48191496564954983,0.24731605547687743,0.8405907057458768
-3177000,3177000,0.0418001406570195,32.41929191945901,4.0835071626064625,619.4963897367612,0.46106256914872873,0.2860300141802439,0.8400048442229504
-3178000,3178000,0.041043237691188,32.44297380047039,3.954869959226838,624.9430670818678,0.43702495527902535,0.3228677889012296,0.8395031741175235
-3179000,3179000,0.0402529426912612,32.46593405165833,3.8263186326166316,630.8905923584973,0.40997370120070054,0.3575700557889059,0.8390859428729083
-3180000,3180000,0.0393730453248583,32.48808021014245,3.6990968781651223,637.1934383272509,0.3801014984795765,0.38989298220282076,0.8387528320563641
-3181000,3181000,0.0385510084281542,32.509445494224096,3.570746706712105,643.736958018577,0.3476203857239839,0.4196105409389315,0.8385028690243379
-3182000,3182000,0.0377054909595652,32.52986062386971,3.444794643182152,650.2901017234713,0.31276002875607367,0.4465157884979708,0.8383345483961254
-3183000,3183000,0.0367876575523445,32.5492447528235,3.3159756841641315,656.9772220116879,0.27576651168569316,0.47042200012041596,0.8382457711407865
-3184000,3184000,0.0359277729264157,32.56774489020534,3.1908181752458593,663.346359055263,0.23689996550584777,0.4911642305801051,0.8382339201809849
-3185000,3185000,0.0350310342895294,32.58492253547413,3.064820895687377,669.5087209416039,0.1964328300731612,0.5086001784044903,0.8382958915540318
-3186000,3186000,0.0341230738486137,32.600997163395796,2.938235020558048,675.3469880347982,0.15464814307116198,0.522611096410955,0.838428049240232
-3187000,3187000,0.0332264165928379,32.61580840858754,2.814166497186715,680.6392667494941,0.11183708048201974,0.5331024737420856,0.8386263887568333
-3188000,3188000,0.0322601955611635,32.629131597500056,2.6900074431715346,685.3780596511347,0.06829729827369452,0.5400045435154838,0.8388865072410856
-3189000,3189000,0.031415603076084,32.64112026754835,2.56547054514174,689.6396046343223,0.02433037160776398,0.5432727943445057,0.8392036129227165
-3190000,3190000,0.0304144180425822,32.651482258015854,2.443000507235641,693.0706511190236,-0.019759900515931822,0.5428878817215234,0.8395726854844181
-3191000,3191000,0.02949154367208,32.660276571529614,2.320161487976361,695.9238152535038,-0.06366964686675537,0.5388558216892178,0.8399884400987317
-3192000,3192000,0.0285997533413003,32.66739884796218,2.1994833566719767,698.0866387087804,-0.10709753962005315,0.5312077593681394,0.8404453779957459
-3193000,3193000,0.0276092662052418,32.67277775550774,2.077263997791502,699.4924940688983,-0.14974604819428022,0.5199995199951558,0.8409379407869548
-3194000,3194000,0.0266595084565601,32.67640194893118,1.9573623640581195,700.2394370845175,-0.19132390060798182,0.5053113344973303,0.8414604092199908
-3195000,3195000,0.0257565785453738,32.67823751655728,1.8401596044943358,700.3933202756133,-0.23154822280521067,0.487246917567555,0.8420070438165377
-3196000,3196000,0.0247567065150658,32.67827555602745,1.7185326344300087,699.8575792083177,-0.2701459536119741,0.4659328435579627,0.8425721031704457
-3197000,3197000,0.0238239323500132,32.67647247874504,1.603271479304902,698.8370955859743,-0.30685592347489166,0.4415175511588615,0.8431498646427298
-3198000,3198000,0.0228505912104456,32.67280357095084,1.4868701912337343,697.2833753487556,-0.3414305728198624,0.4141701298150129,0.8437347139432607
-3199000,3199000,0.0218967025843284,32.667197215757625,1.3702671998694156,695.3297466034513,-0.3736374686771366,0.38407928761834637,0.8443211135718005
-3200000,3200000,0.0209457449435203,32.659766442320965,1.256779094867098,693.042847320884,-0.4032609043179294,0.3514518028937647,0.8449037065201029
-3201000,3201000,0.019922609603105,32.65028718225163,1.143562846118703,690.3768319867695,-0.43010311040434185,0.3165112553851911,0.8454773442470241
-3202000,3202000,0.0190325437411745,32.63899221174821,1.0318355666819738,687.6821286670572,-0.4539857539813286,0.2794962146970471,0.8460371157059403
-3203000,3203000,0.0180268555521121,32.62557955966405,0.9211673055982369,684.7043760584828,-0.47475087023639034,0.2406587827798195,0.8465783847233083
-3204000,3204000,0.0170583276777506,32.61029859064263,0.8127630136869461,681.7204357041172,-0.4922618641736791,0.2002629305452806,0.8470968160308895
-3205000,3205000,0.0161496164627518,32.5930011987714,0.7068952550971649,678.8041329635572,-0.5064045040168005,0.1585823536637039,0.8475884115642321
-3206000,3206000,0.0151792112815898,32.57366899136448,0.6035675277399717,675.891576050558,-0.5170873650236874,0.11589897640053325,0.8480495765002001
-3207000,3207000,0.0142548537112259,32.552370972713454,0.5001516698765271,673.0802747818103,-0.524242587236246,0.07250093591709167,0.8484770615750273
-3208000,3208000,0.0133313439864413,32.52902539473823,0.4087447342136939,670.5637794603768,-0.527826117796642,0.028680564335560238,0.8488680784439472
-3209000,3209000,0.0124483338270317,32.503657206992415,0.3131455728072145,668.1176190553089,-0.5278180137272369,-0.015267460255893857,0.8492202594394279
-3210000,3210000,0.0115502786267673,32.476283830983945,0.2267238007313486,665.9416474466809,-0.5242225062448691,-0.05904809482575988,0.8495316865448846
-3211000,3211000,0.0106866814224969,32.44684194329445,0.15297764432114133,664.0942922316085,-0.5170678096193844,-0.10236785692692264,0.8498009779493085
-3212000,3212000,0.0098728019939022,32.415300093739106,0.08004932618597228,662.3858913805993,-0.5064060860482588,-0.14493680703050887,0.8500271748485954
-3213000,3213000,0.0091070012942331,32.3818173165274,0.020853466705208296,660.964271981208,-0.4923127969426576,-0.18647043073213126,0.8502099084514783
-3214000,3214000,0.0083192028394766,32.34612570417711,6.264278182387832,659.8384419585857,-0.4748863593909855,-0.2266914039676649,0.8503493123602469
-3215000,3215000,0.0077210176391836,32.30856931527993,6.230911640151294,658.8182079671676,-0.454247414273719,-0.2653315742092049,0.8504460255379559
-3216000,3216000,0.0071362735340422,32.26900082935451,6.222588997145324,658.0492982430584,-0.43053786530949867,-0.30213361038546854,0.8505012804283024
-3217000,3217000,0.0066724118142369,32.22747364780355,6.2289901254018805,657.3783732233642,-0.403920214880401,-0.336852638455174,0.8505167605501719
-3218000,3218000,0.0063901939292558,32.18430143524829,6.253053046482817,656.8095183764871,-0.37457623949346963,-0.3692580239358292,0.8504946516974328
-3219000,3219000,0.0062821814990868,32.13921313180264,0.0058559075527016904,656.2871860413491,-0.3427058213657113,-0.39913465609792226,0.8504376792591251
-3220000,3220000,0.0062548610149033,32.092567393350414,0.03829993717918976,655.7018197454308,-0.30852589109889056,-0.4262845613253639,0.8503488973928747
-3221000,3221000,0.0065417617180908,32.04441094835259,0.07145176733689228,655.1255350955975,-0.27226867528266263,-0.4505281925977644,0.8502318014132474
-3222000,3222000,0.0068749399489033,31.99473383407262,0.08367683524748051,654.3643970322222,-0.23418029827431833,-0.471705467248602,0.8500903128891244
-3223000,3223000,0.0073563144953543,31.943712755134513,0.07555869504301543,653.4151771573534,-0.19451933441822747,-0.48967708649604075,0.8499285731743809
-3224000,3224000,0.007982329030813,31.891384904867117,0.056853040343903746,652.337658991415,-0.15355482706486173,-0.5043252942831117,0.8497510886320377
-3225000,3225000,0.0086466901173003,31.837727080494616,0.01346974645696027,650.9310627737358,-0.11156474441478273,-0.515554793398056,0.8495625714495384
-3226000,3226000,0.0093611552108939,31.783052885875342,6.2366443698229626,649.2299146104398,-0.0688340186762886,-0.5232933640825267,0.849367960886249
-3227000,3227000,0.0101557352765375,31.727047348378807,6.1722087742191745,647.3318971678253,-0.025652678152923266,-0.5274923154464479,0.8491724190342781
-3228000,3228000,0.0109270183611068,31.67002288325053,6.089744718369607,645.0483537138053,0.01768597767199659,-0.5281270205973702,0.8489811872525389
-3229000,3229000,0.0117790999755897,31.612050065835493,5.998632703698632,642.4590546979882,0.060887540880886944,-0.525196915131008,0.8487996864410066
-3230000,3230000,0.0125485839997568,31.55292287014123,5.905681288434385,639.7094204937833,0.10365820368164874,-0.5187256422399822,0.8486334219745365
-3231000,3231000,0.0134230348081976,31.493085981996334,5.800972870363945,636.5994012359866,0.14570695573434495,-0.508761097645699,0.8484878482176237
-3232000,3232000,0.0142498248528429,31.43233885383519,5.692600262908565,633.3409703352154,0.18674747975407485,-0.4953747895460832,0.8483685500345208
-3233000,3233000,0.0150493385797421,31.37080436585888,5.5824094251686045,630.004492812236,0.22649989234959836,-0.4786617880294568,0.8482810215052932
-3234000,3234000,0.0158848769039371,31.308702787898028,5.463982676356924,626.5037365624395,0.264693010111807,-0.45874011177368545,0.8482305820045735
-3235000,3235000,0.0167250081044584,31.246000459507005,5.3486394227222505,623.0752941361702,0.30106595222921456,-0.435749658762583,0.8482225694336416
-3236000,3236000,0.0175004650592573,31.182821647739253,5.222904609459548,619.6870524313877,0.3353699691220889,-0.4098517964044541,0.8482620401710141
-3237000,3237000,0.0182918846161149,31.119374130599137,5.102587104795777,616.5192223162622,0.36737030323249525,-0.3812281304837818,0.8483538016834163
-3238000,3238000,0.0190993102176992,31.05553440989272,4.977203044920377,613.5208204444083,0.39684773672759227,-0.3500792223644439,0.8485024525143661
-3239000,3239000,0.0198175367746794,30.991736053068546,4.846595945313149,610.9165007746502,0.4236002315959304,-0.3166235692076773,0.8487121768974835
-3240000,3240000,0.0205650089611289,30.92777760555969,4.721539497378633,608.6676200228576,0.44744432956067093,-0.28109596256088065,0.8489868266209869
-3241000,3241000,0.0212500593287895,30.86383689847081,4.589867813144224,606.9151856597032,0.4682164985675504,-0.24374603839431205,0.8493298412491002
-3242000,3242000,0.0219533276436152,30.800224003628525,4.456848880352128,605.6388944983472,0.4857745118860529,-0.2048365200111139,0.8497441518902049
-3243000,3243000,0.0225679855851928,30.736714936766575,4.324788143318146,604.9737044003598,0.4999982319663443,-0.1646414963989843,0.8502322892563144
-3244000,3244000,0.0231717687264117,30.67363113014261,4.189854919671544,604.891289324376,0.510790797390056,-0.12344466556192446,0.8507962011233567
-3245000,3245000,0.0238180004029394,30.61105713525485,4.054183519467974,605.3398167076615,0.5180793971090468,-0.08153699972214115,0.8514372883351058
-3246000,3246000,0.0242996361628226,30.548928994653753,3.916843815680313,606.5204049816551,0.5218156563277282,-0.039215258791018386,0.8521564318182523
-3247000,3247000,0.0248471619666031,30.48754244404947,3.7785842676272656,608.200071130075,0.5219764231745682,0.0032203810777061775,0.8529538339181075
-3248000,3248000,0.0253451828838288,30.426842375165904,3.6414339650424234,610.3826778091629,0.518563735623398,0.04546861767953464,0.8538291731386431
-3249000,3249000,0.0257709414290744,30.366824772351027,3.4992677092598674,613.1817554283647,0.5116050913920402,0.08722864687471737,0.8547814888181354
-3250000,3250000,0.0261815474636776,30.30782551014182,3.359331682373457,616.2960179860094,0.5011534214554507,0.12820275764257905,0.8558091499255739
-3251000,3251000,0.0265500529893184,30.249643348408522,3.218533576251128,619.7307101833551,0.4872865933638682,0.1680983627091357,0.8569099814930061
-3252000,3252000,0.0268872062268958,30.19247189390325,3.0735436868986765,623.4988690402894,0.4701071629272302,0.20663003090002763,0.8580811649807751
-3253000,3253000,0.0271945021573513,30.136444870421762,2.931593641485046,627.2532804307581,0.4497416130752592,0.24352173149213485,0.8593192932545717
-3254000,3254000,0.0273899417228789,30.081386323847273,2.785966281008456,631.0540579571683,0.42633965225459625,0.278508577077613,0.8606204002983158
-3255000,3255000,0.0276880808503524,30.027704561766928,2.6411724464878867,634.7407407789196,0.40007308026590377,0.31133926847057447,0.8619799245659724
-3256000,3256000,0.0278279915799907,29.975249863659624,2.4936590643261236,638.1440170978873,0.3711346260536205,0.34177760599413276,0.8633928175430687
-3257000,3257000,0.0279537608893753,29.9241622013792,2.34752728305431,641.1095363182204,0.33973689991192674,0.3696041944294303,0.8648535010615412
-3258000,3258000,0.0281257063248816,29.874633724922727,2.199923132198693,643.6834078138377,0.3061104463892428,0.3946186486476104,0.8663558834283474
-3259000,3259000,0.0281398038148299,29.82660245933471,2.0511812086894663,645.5307160499374,0.27050251151454086,0.4166405418908878,0.8678934555100604
-3260000,3260000,0.0282057537646591,29.780194768302245,1.9019643243259066,646.7864856691665,0.23317523696698556,0.43551116011671076,0.8694592217460154
-3261000,3261000,0.0281717686229678,29.735565188077473,1.7541021591399906,647.195838147622,0.1944035263311562,0.45109472671695316,0.8710458176687199
-3262000,3262000,0.0281311031812465,29.692470510146773,1.6029358331253987,646.8648511812419,0.1544733687211904,0.46327934916170205,0.8726455311271795
-3263000,3263000,0.0280497559767308,29.651292999344307,1.4518852925874328,645.7106203568201,0.11367948541094919,0.4719781390794084,0.8742503135989375
-3264000,3264000,0.0278729124985525,29.611772393692647,1.3012707263548058,643.6797745039437,0.07232335530592343,0.4771296933325046,0.8758519212844847
-3265000,3265000,0.0277315070271903,29.573932351121705,1.1492221436377177,640.9656922938111,0.03071086658846911,0.47869878032261315,0.8774419185285302
-3266000,3266000,0.0275371944641635,29.537967713334947,0.9952475626747807,637.49482684089,-0.010850111745922162,0.4766766692079375,0.8790117337714711
-3267000,3267000,0.0272122696888905,29.50356129751467,0.8417818495585954,633.3094504615547,-0.052051528689667774,0.4710810920878604,0.8805528053662526
-3268000,3268000,0.027005289976749,29.470940788224024,0.6872066243565114,628.7400256907237,-0.09258807681197538,0.461956359238233,0.8820565572522073
-3269000,3269000,0.026652579837999,29.440027180316587,0.531302798021509,623.6430978833871,-0.13215923964900017,0.4493728984637889,0.8835145349690923
-3270000,3270000,0.0263095050472029,29.41067802856743,0.37343540869391767,618.2616598639343,-0.1704712506250287,0.4334268549437793,0.88491847880123
-3271000,3271000,0.0259379643376692,29.38306663137292,0.2162924862153869,612.7855540098923,-0.20723986048818427,0.41423949278384853,0.8862602794004806
-3272000,3272000,0.0255618420177331,29.357166951155115,0.058142394767836544,607.3100317416089,-0.24219222486796627,0.3919561003119119,0.8875321637224101
-3273000,3273000,0.0251553315569222,29.33274969910179,6.178057271693164,601.8361698421453,-0.2750689033556997,0.3667451215588609,0.8887266813928054
-3274000,3274000,0.024702864631952,29.310170208062402,6.020627230795894,596.8466141237561,-0.305625939704846,0.3387968771535795,0.8898367608783715
-3275000,3275000,0.0242855180956535,29.28892156841956,5.856212956255485,592.0594681255482,-0.3336367303976618,0.3083220606906303,0.8908557902494888
-3276000,3276000,0.0238399010857169,29.26937229489067,5.693481890740616,587.8540970302906,-0.35889380831242773,0.27555029514626556,0.8917775895366559
-3277000,3277000,0.0233393490258753,29.251310715914727,5.529803845776215,584.2743446598416,-0.3812102591432715,0.24072829015125902,0.8925965654453142
-3278000,3278000,0.0228664827301315,29.234499652276785,5.362683527850084,581.2956147626161,-0.40042115311973675,0.20411804710380516,0.893307742595344
-3279000,3279000,0.0223936462562188,29.219180542979466,5.197981484279468,579.0945957747406,-0.4163851575001219,0.16599483523006686,0.8939066591599716
-3280000,3280000,0.0218682006552946,29.205063549064093,5.02697715883211,577.6438269020131,-0.42898511610533085,0.12664508829256263,0.8943896196688917
-3281000,3281000,0.021382579849208,29.19201513107714,4.857900543365847,576.9578447259106,-0.4381291560267139,0.08636431125235501,0.894753624402397
-3282000,3282000,0.0208563862567764,29.180160925686454,4.688009586631178,577.0796560324534,-0.4437515779927476,0.0454547320221023,0.8949963152805408
-3283000,3283000,0.020390888410438,29.16916241623601,4.511570985513851,577.8835912345867,-0.4458128790625658,0.0042229763269298,0.8951162177800648
-3284000,3284000,0.0198662827644409,29.158980542131967,4.337980848775519,579.4343667922453,-0.44430038864955423,-0.03702207986103488,0.8951125796505254
-3285000,3285000,0.0193459285292725,29.149692125025688,4.161411271381083,581.613710250241,-0.4392282637826214,-0.07797180847739192,0.8949854352877865
-3286000,3286000,0.0189394410523317,29.140807696102772,3.980913825725645,584.2613178880481,-0.43063720815721224,-0.11832025276378028,0.8947356664045962
-3287000,3287000,0.0184011188150039,29.132596675695456,3.799752741470332,587.4566648895734,-0.4185943147914646,-0.15776616032836377,0.8943649357390467
-3288000,3288000,0.0179836971888437,29.124806100690723,3.615351522059954,590.9249505866846,-0.4031923859544001,-0.19601552227773555,0.8938757267845372
-3289000,3289000,0.0175714562209269,29.117104083983666,3.4304504038671784,594.5826804667194,-0.38454925205050433,-0.23278367847044226,0.893271309169374
-3290000,3290000,0.0171738847738894,29.10984922116827,3.2404624063722065,598.3927646134013,-0.3628068577290125,-0.2677974639557415,0.8925557138261306
-3291000,3291000,0.016828808554389,29.102416174395895,3.048046546352078,602.1614642171946,-0.33813000522115205,-0.3007972109145752,0.8917337817281322
-3292000,3292000,0.0165031743415618,29.09503443554926,2.860090951479263,605.635975751032,-0.31070531149804814,-0.3315387299793524,0.8908110236916577
-3293000,3293000,0.0162827533025453,29.087519754759292,2.660784623494176,609.0410926400807,-0.28073952025152843,-0.3597952497744963,0.8897936277635672
-3294000,3294000,0.0160362402310799,29.07969121701253,2.46764934125756,611.8794097187763,-0.24845793960462362,-0.385358745641057,0.8886885221523774
-3295000,3295000,0.0158605739875923,29.071420600244988,2.2712170333223596,614.2828921944306,-0.21410296174194499,-0.4080417857910444,0.8875031396123524
-3296000,3296000,0.0157481326657663,29.062815622646273,2.0744163575541608,616.1363422249779,-0.1779318083104579,-0.42767884542713,0.8862454946376245
-3297000,3297000,0.015689036705245,29.053363811246058,1.878535874468823,617.3604435419327,-0.1402147956798714,-0.444127353666498,0.8849241237516612
-3298000,3298000,0.0156114417184048,29.043396984844662,1.6787954846094735,617.8557021091012,-0.10123329169041252,-0.45726881172583933,0.8835479921749372
-3299000,3299000,0.0156530562009438,29.03240198451336,1.4865683728971983,617.7375447578877,-0.06127740683573243,-0.4670096398907129,0.8821264510605238
-3300000,3300000,0.0157090619220695,29.020370204928017,1.290444943634206,616.8959144122231,-0.020643967727600153,-0.47328175527399136,0.8806691812032664
-3301000,3301000,0.0158114493908709,29.00734798559088,1.0940120696629472,615.3749342143109,0.020365875568777413,-0.47604307207478996,0.8791861149050942
-3302000,3302000,0.0159268332687895,28.992835215746577,0.9057809120769457,613.26157892523,0.06144877361189755,-0.47527763699127806,0.8776874249968384
